AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,LOAN_DLQ_NUM
63328653,0,45,1,0,1,2,0,6000.0,1,0,0
63328714,0,43,1,0,1,1,1,10000.0,1,0,1
63328794,0,39,1,0,0,2,2,15000.0,1,1,0
63329094,0,44,1,0,1,2,2,12000.0,1,0,0
63329319,0,55,1,0,1,0,0,10000.0,1,0,0
63329519,0,59,1,0,0,0,0,20000.0,1,1,0
63330008,0,27,1,0,1,0,0,15000.0,1,1,0
63330021,0,39,1,0,1,1,1,12000.0,1,0,0
63330336,0,47,1,0,0,1,1,20000.0,1,1,0
63330375,0,44,1,0,1,2,0,17000.0,1,0,0
63330735,0,66,0,1,1,0,0,6500.0,1,1,0
63330742,0,56,0,1,1,0,0,12000.0,1,1,1
63331225,0,61,1,1,1,0,0,6500.0,1,0,0
63331264,1,36,1,0,0,2,2,10000.0,1,0,0
63332055,0,25,1,0,0,1,1,9200.0,1,1,0
63332064,0,31,1,0,1,1,1,17000.0,2,1,0
63332112,0,51,1,0,0,2,0,9500.0,1,0,0
63332465,0,63,1,0,1,1,0,14000.0,1,0,0
63332580,1,47,1,0,1,1,1,12000.0,1,0,0
63332609,0,29,1,0,1,1,1,10500.0,1,0,0
63333001,0,48,1,0,1,2,2,5500.0,1,0,0
63333595,1,34,1,0,1,2,2,35000.0,1,0,0
63333674,0,64,0,1,1,0,0,4800.0,1,0,0
63333939,0,53,1,0,1,0,0,6000.0,1,0,0
63334199,0,27,1,0,0,0,0,12000.0,1,0,0
63334329,0,30,1,0,1,2,2,7000.0,2,1,0
63334576,0,46,1,0,1,0,0,8000.0,1,0,0
63334803,0,23,1,0,0,0,0,25000.0,1,0,0
63366966,0,62,0,1,1,0,0,14000.0,1,0,0
63367151,0,40,1,0,1,1,0,7000.0,1,0,0
63371070,0,22,1,0,0,1,2,16000.0,1,0,0
63371511,0,29,1,0,1,1,1,10000.0,1,0,0
63373690,0,38,1,0,1,1,1,35000.0,1,1,0
63373691,0,27,1,0,0,1,1,11000.0,2,1,0
63584422,0,50,1,0,1,0,0,7000.0,1,0,0
63584425,0,56,1,1,1,8,1,7500.0,1,0,0
63584839,1,42,1,0,0,1,1,15000.0,1,0,0
63585054,0,28,1,0,0,2,2,18000.0,1,0,1
63585339,0,43,1,0,1,0,0,6000.0,1,0,0
63585368,1,50,1,0,1,0,0,10000.0,1,0,0
63585487,0,50,1,0,1,0,0,17000.0,1,0,0
63585489,0,37,1,0,1,2,2,19000.0,1,0,0
63585590,0,37,1,0,0,3,3,5000.0,1,0,0
63585904,0,49,1,0,1,1,0,25000.0,1,0,0
63585931,0,45,1,0,1,1,0,5000.0,1,0,0
63585961,0,36,1,0,1,0,0,22000.0,1,0,0
63586015,0,62,1,1,0,1,0,15000.0,1,0,0
63586019,0,49,1,0,1,3,3,12000.0,1,0,0
63586430,0,47,1,0,0,2,2,16000.0,1,0,1
63586581,0,31,1,0,1,1,1,14000.0,1,0,0
63586716,0,35,1,0,1,2,2,20000.0,1,0,0
63586936,1,26,1,0,1,2,2,12000.0,2,0,1
63587278,0,28,1,0,1,1,1,18000.0,1,0,0
63587336,0,53,1,0,1,2,0,10000.0,1,1,0
63587386,0,30,1,0,0,1,1,30000.0,1,0,0
63587446,0,31,1,0,0,1,1,15000.0,1,0,0
63587500,0,54,0,1,0,0,0,5000.0,1,0,0
63587601,0,31,1,0,0,0,0,20000.0,1,0,0
63588063,0,31,1,0,0,2,2,22000.0,1,0,0
63588179,1,29,1,0,0,0,0,25000.0,1,0,0
63588265,0,29,1,0,1,0,0,15000.0,1,1,0
63588418,0,28,1,0,0,1,1,11000.0,1,0,0
63588427,0,24,1,0,0,0,0,20000.0,1,0,0
63588523,0,29,1,0,1,0,0,10000.0,1,0,0
63588535,0,55,1,0,1,1,0,9000.0,1,1,0
63588591,1,40,1,0,0,3,2,40000.0,1,1,0
63588718,0,51,1,0,0,2,2,8000.0,1,0,0
63588808,0,60,0,1,0,3,0,5200.0,1,0,1
63588876,0,34,1,0,0,2,2,47000.0,1,0,0
63589092,0,32,1,0,0,1,1,10000.0,1,0,0
63589156,0,27,1,0,1,1,1,10000.0,1,0,0
63589590,0,52,1,0,1,1,0,13000.0,1,0,0
63589639,0,43,1,0,0,3,4,12000.0,1,1,0
63589668,0,27,1,0,1,1,1,16500.0,1,0,0
63589722,0,50,1,0,0,2,1,9000.0,1,0,0
63589787,0,58,0,1,0,2,0,4600.0,1,0,1
63589825,0,56,0,1,1,0,0,6500.0,1,0,0
63589885,1,23,1,0,1,1,1,8000.0,1,0,2
63590051,0,52,1,0,1,1,1,5000.0,1,0,0
63590339,0,39,1,0,1,2,2,17000.0,1,0,0
63590644,0,37,1,0,1,2,2,20000.0,1,0,0
63591005,1,22,1,0,0,0,0,9000.0,1,0,0
63591085,0,27,1,0,0,1,1,4500.0,1,0,0
63591118,0,31,1,0,0,1,1,9000.0,1,0,0
63591154,0,30,1,0,1,0,0,35000.0,1,0,0
63591255,0,51,0,1,1,1,0,11500.0,1,0,0
63591367,0,38,1,0,0,2,2,11300.0,1,0,0
63591394,0,47,1,0,1,0,0,15000.0,1,0,0
63591440,0,62,0,1,0,0,0,4500.0,1,0,0
63591787,0,29,1,0,1,0,0,13000.0,1,0,1
63592026,0,49,1,0,0,2,0,7000.0,1,0,0
63592239,0,61,0,1,1,0,0,11000.0,1,0,0
63592286,1,30,1,0,1,1,1,10000.0,1,0,0
63592616,0,56,0,1,1,0,0,5460.0,1,0,0
63592633,0,36,1,0,1,2,2,7000.0,1,0,0
63592885,0,26,1,0,1,0,0,9000.0,1,0,1
63593057,0,30,1,0,1,2,2,4500.0,1,0,0
63593244,0,35,1,0,1,0,0,12000.0,1,0,0
63593320,0,54,0,1,1,2,0,6500.0,2,1,0
63593328,0,62,0,1,1,0,0,7000.0,1,1,0
63593571,0,47,1,0,1,0,0,6000.0,1,0,0
63593662,0,38,1,0,1,1,1,20000.0,1,0,0
63593845,0,38,1,0,0,3,3,10000.0,1,0,0
63593854,0,41,1,0,0,0,0,15000.0,1,0,0
63593859,1,33,1,0,1,0,0,15000.0,1,0,0
63594059,0,28,1,0,1,0,0,15000.0,1,0,0
63594169,0,32,1,0,0,3,3,17000.0,1,0,0
63594354,0,38,1,0,0,2,2,27000.0,1,1,0
63594437,0,55,1,0,1,3,0,6000.0,1,0,0
63594443,0,36,1,0,1,0,0,4000.0,2,1,0
63594447,0,38,1,0,1,1,1,7000.0,1,1,0
63594463,0,33,1,0,1,1,1,8000.0,1,0,0
63594774,1,34,1,0,1,1,1,25000.0,1,0,0
63594862,0,31,1,0,0,1,1,12000.0,1,0,0
63595053,0,23,1,0,0,0,0,20000.0,1,1,0
63595062,0,27,1,0,0,0,0,10000.0,1,0,1
63595111,0,49,1,0,1,2,0,12000.0,1,0,0
63595158,0,64,0,1,1,0,0,6608.0,1,1,0
63595268,0,30,1,0,0,1,1,16000.0,1,0,0
63595309,0,35,1,0,1,3,3,10000.0,1,0,0
63595541,0,46,1,0,1,0,0,18000.0,1,0,0
63595545,0,24,1,0,0,0,0,15000.0,1,0,0
63595679,0,22,1,0,1,0,0,15000.0,1,0,1
63595836,1,29,1,0,1,0,0,20000.0,1,0,0
63595869,0,40,1,0,0,2,2,20000.0,1,0,0
63595949,0,44,1,0,1,2,0,18000.0,1,0,0
63596287,0,21,1,0,0,0,0,10000.0,1,0,0
63596592,0,30,1,0,1,1,1,7000.0,1,0,0
63596597,0,46,1,0,0,1,0,12000.0,1,0,0
63596691,0,27,1,0,0,0,1,10000.0,1,0,0
63596797,0,35,1,0,1,2,2,19000.0,1,0,0
63596951,0,36,1,0,0,1,1,13000.0,1,0,0
63597007,0,26,1,0,0,0,0,15000.0,1,1,0
63598373,0,45,1,0,0,1,0,10000.0,1,0,0
63598377,0,32,1,0,1,2,2,17000.0,1,0,0
63598429,0,52,1,0,1,0,0,8000.0,1,0,0
63598699,0,22,1,0,0,0,0,18000.0,1,0,0
63598728,0,23,1,0,1,1,1,15000.0,1,0,1
63598734,0,49,1,0,0,2,2,10000.0,1,0,0
63598801,0,29,1,0,0,1,1,30000.0,1,0,0
63598852,0,51,1,0,0,2,2,21000.0,1,0,0
63598950,0,53,1,1,1,0,0,16000.0,1,0,1
63599045,1,24,1,0,0,0,0,11000.0,1,0,0
63599338,0,35,1,0,0,1,1,17000.0,2,0,1
63599442,0,25,1,0,0,0,0,15000.0,1,0,0
63599552,0,51,1,0,1,0,0,8000.0,1,0,0
63599601,0,29,1,0,0,1,1,10000.0,1,0,1
63599632,0,36,1,0,0,3,3,20000.0,1,0,0
63599647,0,43,1,0,1,0,0,10000.0,1,0,0
63599865,0,28,1,0,1,0,0,13000.0,1,0,0
63599992,0,53,1,0,0,4,1,10000.0,1,0,0
63600293,0,38,1,0,1,4,1,6000.0,1,0,1
63600347,0,36,1,0,0,1,1,12000.0,1,0,0
63600403,0,42,1,0,1,1,1,12000.0,1,0,0
63600505,0,57,1,0,1,3,1,10000.0,1,0,1
63600552,0,48,1,0,1,0,0,15000.0,1,0,1
63600601,0,26,1,0,0,2,2,7000.0,1,1,0
63600604,0,36,1,0,0,1,1,25000.0,1,1,0
63600619,0,50,1,0,1,3,0,13000.0,1,0,1
63601316,0,27,1,0,1,1,1,9500.0,1,0,1
63601326,0,45,1,0,1,0,0,12000.0,1,1,0
63601542,0,37,1,0,1,1,1,35000.0,1,0,0
63602002,0,48,0,1,1,0,0,3500.0,1,0,1
63602198,0,22,1,0,0,0,0,13000.0,1,0,0
63602322,0,37,1,0,1,2,2,8500.0,1,0,1
63602510,0,50,1,0,0,0,0,30000.0,1,0,0
63602610,1,29,1,0,0,1,1,26000.0,1,0,0
63602618,0,39,1,0,1,1,1,10000.0,1,0,0
63602944,0,62,1,1,1,0,0,20000.0,1,1,0
63602980,1,57,1,1,1,0,0,8000.0,1,0,0
63602995,0,58,0,1,1,2,0,6000.0,1,0,0
63603048,0,63,0,1,1,2,0,5200.0,1,0,0
63603236,0,25,1,0,1,1,1,20000.0,1,0,1
63603328,0,51,1,0,1,0,0,13000.0,1,1,0
63603356,0,50,1,0,1,3,0,9000.0,1,0,0
63603505,0,30,1,0,1,0,0,8000.0,1,0,0
63603781,0,47,1,0,0,1,0,12000.0,1,0,0
63603818,0,55,1,0,1,1,0,10000.0,1,0,0
63603914,0,37,1,0,1,1,0,8000.0,2,0,0
63603993,0,35,1,0,0,1,1,30000.0,1,0,0
63604152,0,34,1,0,0,0,0,30000.0,1,1,0
63604196,0,34,1,0,0,1,1,20000.0,1,1,0
63604271,0,33,1,0,0,2,2,16000.0,1,1,0
63604278,0,33,1,0,1,1,1,11000.0,1,0,0
63604293,0,41,1,0,1,2,1,15000.0,1,0,0
63604416,0,54,1,0,0,2,1,10000.0,1,0,1
63604854,0,22,1,0,0,0,0,24000.0,1,0,0
63604859,0,49,1,0,1,0,0,25000.0,1,0,0
63604939,1,26,1,0,0,0,0,10000.0,1,0,1
63605241,0,30,1,0,0,0,0,14000.0,1,0,1
63605317,0,38,1,0,1,2,2,7800.0,1,0,1
63623392,0,29,1,0,0,1,1,17000.0,2,1,0
63623627,0,41,1,0,1,2,2,8000.0,1,1,0
63623900,0,59,1,0,1,2,0,25000.0,1,1,1
63623916,0,38,1,0,0,1,1,35000.0,1,1,0
63624074,0,25,1,0,1,0,0,15000.0,2,2,1
63624466,0,30,1,0,0,1,1,25000.0,1,1,0
63624595,1,33,1,0,0,0,0,7000.0,2,1,0
63624662,0,30,1,0,1,1,1,9000.0,2,1,0
63624739,0,33,1,0,1,1,1,17000.0,1,1,0
63624762,0,48,1,0,1,1,0,6300.0,1,1,2
63625257,0,54,0,1,1,0,0,12000.0,1,1,0
63625365,0,57,0,1,1,0,0,12000.0,1,1,0
63625400,0,52,1,0,1,1,0,15000.0,1,1,4
63625411,0,31,1,0,0,1,1,20000.0,1,1,0
63625907,0,26,1,0,0,0,0,15000.0,1,1,0
63626102,0,51,1,0,1,3,0,8000.0,2,1,0
63626129,0,61,0,1,0,0,0,6200.0,1,1,0
63626201,0,40,1,0,0,3,3,13000.0,1,1,0
63626294,0,45,1,0,1,1,0,8000.0,1,1,0
63626510,1,42,1,0,1,0,0,47000.0,1,1,0
63626614,0,22,1,0,0,0,0,12000.0,1,1,0
63627152,0,22,1,0,1,0,0,13000.0,2,1,1
63627170,0,41,1,0,1,1,1,6000.0,2,1,0
63627551,0,61,0,1,1,0,0,10000.0,1,1,0
63627728,0,42,1,0,1,2,0,13000.0,1,1,0
63627761,0,27,1,0,1,1,1,10000.0,1,1,0
63628002,0,47,1,0,0,0,0,20000.0,1,1,0
63628033,0,49,1,1,1,1,0,9000.0,1,1,0
63628270,1,50,1,0,1,0,0,12000.0,1,1,0
63629293,1,31,1,0,0,1,0,20000.0,1,1,0
63629403,0,50,1,0,1,1,1,13000.0,1,1,0
63629479,0,64,0,1,1,0,0,11000.0,1,1,0
63629577,0,29,1,0,1,0,0,35000.0,1,1,0
63629583,0,31,1,0,1,1,1,12000.0,1,1,0
63630011,0,32,1,0,0,1,1,11000.0,1,1,0
63630188,0,24,1,0,0,0,0,9000.0,1,1,0
63630234,0,43,1,0,1,1,1,10000.0,2,1,0
63630283,0,35,1,0,0,1,1,21000.0,1,1,0
63630350,1,35,1,0,1,2,2,9500.0,1,1,0
63630605,1,28,1,0,0,0,0,17000.0,1,1,0
63630629,0,22,1,0,0,0,0,14000.0,1,1,0
63630712,0,50,1,1,0,0,0,20000.0,1,1,0
63631351,0,33,1,0,1,1,0,8000.0,2,1,0
63631379,0,47,1,0,1,0,0,10000.0,1,1,0
63631686,0,27,1,0,0,1,1,9000.0,1,1,0
63631920,0,39,1,0,1,1,1,14000.0,1,1,0
63632418,0,50,1,0,0,1,0,25000.0,1,1,0
63632553,0,31,0,1,1,4,4,20000.0,3,2,0
63632621,0,56,1,0,1,1,0,23000.0,1,1,0
63632742,0,38,1,0,1,1,1,12000.0,1,1,0
63632789,0,34,1,0,0,1,1,20000.0,1,1,0
63633182,1,30,1,0,1,1,1,5500.0,1,1,0
63633246,0,33,1,0,0,2,2,15000.0,2,2,0
63633262,1,39,1,0,1,1,1,12000.0,1,1,0
63633352,0,33,1,0,0,0,0,20000.0,1,1,0
63633905,1,23,1,0,0,0,0,13500.0,1,1,0
63634089,0,47,1,0,1,0,0,5000.0,1,1,0
63634160,0,43,1,0,1,0,0,10000.0,1,1,1
63634267,0,37,1,0,0,2,2,12000.0,2,1,0
63634314,0,42,1,0,0,2,2,38000.0,1,1,0
63634502,0,54,1,0,1,4,0,16500.0,1,1,0
63634593,0,39,1,0,0,1,1,16000.0,1,1,0
63635001,0,47,1,0,1,2,0,10000.0,1,1,0
63635122,0,38,1,0,1,0,0,6000.0,1,1,0
63635143,0,55,1,0,1,1,0,20000.0,3,3,0
63635238,0,30,1,0,1,0,0,14000.0,1,1,0
63635277,0,47,1,0,0,0,0,12000.0,1,1,0
63635365,0,44,1,0,1,2,1,5000.0,1,1,0
63635952,1,24,1,0,1,0,0,12000.0,2,1,1
63635960,0,43,1,0,1,0,0,6500.0,1,1,0
63636120,0,22,1,0,0,0,0,15000.0,1,1,0
63636270,0,42,1,0,1,2,1,25000.0,1,1,0
63636315,1,23,1,0,0,1,1,40000.0,2,2,0
63636320,0,31,1,0,1,2,2,13000.0,1,1,0
63636338,0,58,1,0,0,3,0,10000.0,1,1,1
63636593,0,30,1,0,0,0,0,10000.0,1,1,0
63636646,0,42,1,0,1,2,1,23000.0,1,1,4
63636663,0,27,1,0,1,1,1,10000.0,2,2,0
63637148,1,31,1,0,1,0,0,10000.0,1,1,0
63637235,0,26,1,0,0,1,1,10000.0,1,1,0
63637301,0,58,0,1,1,1,0,6000.0,1,1,0
63637367,1,29,1,0,0,1,1,27000.0,1,1,4
63637598,0,27,1,0,1,0,0,5500.0,1,1,0
63637716,1,45,1,0,0,0,0,17500.0,1,1,0
63637881,0,36,1,0,1,1,0,9000.0,2,1,0
63638095,1,39,1,0,0,2,2,25000.0,2,2,0
63757457,1,32,1,0,0,1,2,30000.0,2,1,0
63757465,0,32,1,0,0,2,1,5500.0,3,2,0
63760332,0,35,1,0,1,1,1,8000.0,4,3,1
63769123,1,47,1,0,0,1,0,16000.0,3,2,1
63804145,0,36,1,0,0,1,2,17000.0,2,2,0
63805894,0,51,1,0,1,0,0,6500.0,2,1,0
63806314,1,42,1,0,1,3,1,20000.0,3,2,2
63806721,0,50,1,0,1,1,1,14000.0,2,1,0
63807158,0,53,1,1,1,2,1,12000.0,5,4,0
63807766,0,31,1,0,0,1,2,50000.0,2,2,0
63807989,0,50,1,0,1,0,0,6000.0,2,1,0
63808545,1,26,1,0,0,1,1,15000.0,3,2,0
63808690,0,60,0,1,0,0,0,10000.0,5,4,2
63810464,0,49,1,0,0,0,0,25000.0,2,1,0
63810765,0,31,1,0,1,0,0,15000.0,5,4,0
63810875,1,53,0,1,1,1,0,8500.0,3,2,5
63812128,0,40,1,0,0,0,0,10500.0,2,1,0
63813472,0,67,1,0,1,2,0,12000.0,2,1,0
63814550,1,47,1,0,1,1,0,25000.0,2,1,0
63817008,0,39,1,0,1,2,2,10000.0,4,4,2
63817335,0,24,1,1,0,0,0,12000.0,3,3,4
63818465,0,41,1,0,0,2,2,15000.0,4,4,3
63818567,1,50,1,1,0,3,1,30000.0,2,2,1
63818689,0,40,1,0,1,1,1,25000.0,2,2,0
63819882,0,53,1,0,1,0,0,24000.0,3,3,0
63820153,0,35,1,0,1,2,2,8000.0,2,1,2
63852056,1,35,1,0,0,2,1,11000.0,5,5,1
63852949,0,36,1,0,1,0,0,11500.0,2,1,0
63860099,0,38,1,0,0,3,3,14500.0,4,4,0
63861309,0,56,1,0,1,0,0,14000.0,5,4,1
63891395,0,28,1,0,0,1,0,18000.0,1,0,0
63891443,0,44,1,0,0,1,0,25000.0,1,0,2
63891476,0,33,1,0,1,1,1,6000.0,1,0,0
63891518,0,61,0,1,1,2,0,8000.0,1,0,0
63891653,0,52,1,0,0,0,0,8000.0,1,0,0
63891909,0,28,1,0,1,0,0,17000.0,2,0,1
63892157,0,32,1,0,0,1,1,15000.0,1,0,1
63892315,0,52,1,0,1,2,0,8000.0,1,0,0
63892373,0,39,1,0,1,1,0,12000.0,1,0,0
63892694,0,55,1,0,1,2,0,19000.0,1,0,0
63892706,0,57,1,0,1,3,0,10000.0,1,0,0
63892757,0,41,1,0,0,1,2,20000.0,1,0,0
63892792,1,44,1,0,0,2,0,15000.0,1,0,0
63892860,0,55,0,1,1,0,0,9000.0,1,0,0
63892930,0,57,1,0,1,0,0,15000.0,1,0,0
63892947,0,43,1,0,0,2,2,15000.0,1,0,0
63893059,0,58,1,0,0,0,0,12000.0,1,0,0
63893065,0,54,1,0,0,1,0,9000.0,1,0,0
63893076,0,42,1,0,1,3,0,7000.0,1,0,1
63893419,1,48,1,0,1,1,1,17000.0,1,0,0
63893493,1,57,1,1,1,2,0,13000.0,1,0,0
63894147,0,32,1,0,0,0,0,35000.0,1,0,0
63894307,0,30,1,0,0,2,2,15000.0,1,0,0
63894331,0,47,1,1,1,0,0,28000.0,1,0,0
63894742,0,39,1,0,1,6,6,12000.0,1,0,0
63894926,0,52,0,1,1,0,0,7000.0,1,0,0
63894983,0,48,1,0,0,1,1,24000.0,1,0,0
63895023,0,36,1,0,1,2,2,18000.0,1,0,1
63895092,0,52,1,0,1,0,0,20000.0,1,0,0
63895175,1,45,1,0,1,2,2,6500.0,1,0,0
63895281,0,26,1,0,0,0,0,15000.0,1,0,0
63895358,1,24,1,0,0,0,0,14000.0,1,0,0
63895464,0,46,0,1,0,0,0,9000.0,1,0,0
63895536,0,63,0,1,1,2,0,10000.0,1,0,0
63895584,0,42,1,0,1,2,1,17000.0,1,0,0
63895589,1,26,1,0,0,0,0,8000.0,1,0,0
63895594,0,26,1,0,0,1,1,14000.0,1,0,0
63895662,1,62,1,0,0,0,0,26000.0,1,0,0
63895669,0,29,1,0,0,0,0,15000.0,1,0,0
63895786,0,47,1,0,0,0,0,10000.0,1,0,0
63896207,0,31,1,0,1,1,1,35000.0,1,0,0
63896816,0,59,1,1,1,4,0,20000.0,1,0,0
63896889,1,31,1,0,0,0,0,31000.0,1,0,0
63896915,0,54,1,0,0,2,0,10000.0,1,1,0
63897408,0,60,0,1,0,1,1,8000.0,1,0,0
63897597,0,55,1,0,1,2,0,6000.0,1,0,0
63898092,1,33,1,0,0,0,0,9000.0,1,0,0
63898189,0,28,1,0,1,1,1,11000.0,1,0,0
63898475,0,33,1,0,0,0,0,13000.0,1,0,0
63898578,0,24,1,0,0,0,0,6000.0,1,0,0
63898688,0,40,1,0,1,2,1,5000.0,1,0,0
63898906,0,64,0,1,1,2,0,6000.0,1,0,0
63898942,0,26,1,0,0,1,1,14000.0,1,0,0
63898978,0,36,1,0,0,2,2,13000.0,1,0,0
63898991,0,29,1,0,0,0,0,15000.0,1,0,0
63899176,0,28,1,0,1,2,2,6800.0,1,0,0
63899180,0,57,0,1,1,1,0,10000.0,1,0,0
63899229,1,30,1,0,1,2,2,25000.0,1,0,0
63899380,1,38,1,0,0,1,1,18000.0,1,0,0
63899549,0,43,1,0,1,1,1,15000.0,1,0,0
63899717,0,30,1,0,1,2,2,8000.0,2,0,2
63899893,0,44,1,0,1,2,0,5500.0,1,0,0
63900121,1,29,1,0,0,0,0,50000.0,1,0,0
63900268,0,22,1,0,0,0,0,35000.0,1,0,0
63900602,0,41,1,0,0,2,1,14000.0,1,0,0
63900675,0,33,1,0,1,2,2,12000.0,1,0,2
63900958,0,36,1,0,0,2,0,5000.0,1,0,0
63901001,0,37,1,0,1,1,1,18000.0,1,0,0
63901003,0,25,1,0,1,1,1,10000.0,1,0,1
63901404,0,37,1,0,1,0,0,6000.0,1,0,0
63901484,0,34,1,0,0,1,1,8000.0,1,0,0
63901783,0,38,1,0,1,0,0,12000.0,1,0,0
63902031,0,58,1,0,0,2,0,16000.0,1,0,0
63902034,0,60,1,1,1,1,0,24000.0,1,0,4
63902170,1,41,1,0,0,2,1,7500.0,1,0,0
63902343,0,46,1,0,0,2,0,12000.0,1,0,0
63902362,1,32,1,0,0,1,1,8000.0,1,0,0
63902366,1,41,1,0,1,2,2,7000.0,1,0,1
63902387,0,46,1,0,1,0,0,5000.0,1,0,0
63902388,1,31,1,0,1,0,0,10000.0,1,0,0
63902459,1,36,0,1,1,3,3,17500.0,1,0,0
63902670,1,29,1,0,1,3,3,28000.0,1,0,0
63902810,0,39,1,0,0,0,0,8000.0,1,0,1
63902859,0,44,1,0,0,2,2,11000.0,1,0,0
63902861,0,47,1,0,1,0,0,7000.0,1,0,0
63903005,0,37,1,0,0,1,1,10000.0,1,0,0
63903206,1,57,1,0,0,0,0,20000.0,1,0,0
63903363,0,58,0,1,1,0,0,15000.0,1,0,0
63903576,1,62,1,0,1,2,0,22000.0,1,0,0
63903734,0,29,1,0,0,2,2,16000.0,1,0,0
63904284,0,29,1,0,1,0,0,15000.0,1,0,0
63904412,0,41,1,0,1,2,1,27000.0,1,0,0
63905239,0,53,1,0,1,2,0,19000.0,1,0,0
63905294,0,22,1,0,1,0,0,13000.0,1,0,1
63905672,0,51,1,0,1,3,0,20000.0,1,0,0
63905871,0,31,1,0,0,0,0,20000.0,1,0,0
63906026,0,43,1,0,0,3,3,20000.0,1,0,0
63906305,0,44,1,0,1,1,1,11500.0,1,0,0
63906447,0,53,1,0,0,2,0,25000.0,1,0,0
63906488,0,27,1,0,1,1,1,11000.0,1,0,0
63906623,1,43,1,0,0,0,0,20000.0,1,0,0
63907021,0,61,0,1,1,0,0,5000.0,1,0,0
63907043,0,23,1,0,0,0,0,20000.0,1,0,0
63907163,1,23,1,0,0,0,0,15000.0,1,0,0
63907234,0,39,1,0,1,2,2,15000.0,1,0,0
63907480,0,54,1,0,0,3,0,19500.0,1,0,0
63907502,0,36,1,0,1,2,2,18000.0,1,0,1
63907516,1,29,1,0,1,1,1,20000.0,1,0,0
63907628,0,43,1,0,0,1,1,20000.0,1,0,0
63907753,0,52,1,0,1,2,0,12000.0,1,0,0
63907883,0,64,1,1,1,2,0,14000.0,1,0,0
63907925,1,38,1,0,1,2,2,35000.0,1,0,0
63907937,0,43,1,0,0,1,0,25000.0,1,0,0
63908004,0,54,1,0,1,2,0,5000.0,1,0,0
63908180,0,23,1,0,0,0,0,11000.0,1,0,0
63908194,0,27,1,0,1,0,0,15000.0,1,0,0
63908305,0,31,1,0,1,2,2,5000.0,1,0,0
63908339,0,33,1,0,0,0,0,15000.0,1,0,0
63908380,0,30,1,0,0,1,1,15000.0,1,0,0
63908461,0,47,0,1,1,3,1,6000.0,1,0,0
63908498,1,33,1,0,0,2,2,20000.0,1,0,0
63908617,0,52,1,0,1,2,0,6000.0,1,0,0
63908723,0,41,1,0,1,0,0,5000.0,1,0,0
63908879,0,51,1,1,1,3,1,15000.0,1,0,0
63908960,0,58,0,1,1,2,2,8000.0,1,0,0
63908969,0,55,1,1,0,0,0,23000.0,1,0,0
63909045,0,45,1,0,0,0,0,15000.0,1,0,0
63909149,0,46,1,0,0,0,0,30000.0,1,0,0
63909306,1,46,1,0,1,0,0,12000.0,1,0,0
63909308,0,30,1,0,0,0,0,14000.0,1,0,0
63909533,1,35,1,0,1,0,0,11000.0,1,0,0
63909621,1,39,1,0,0,0,0,40000.0,1,0,0
63909644,0,34,1,0,1,2,0,13000.0,1,0,0
63909648,0,56,1,0,0,0,0,9000.0,1,0,2
63909798,1,39,1,0,1,2,1,25000.0,1,0,0
63909975,0,57,1,0,0,1,0,23000.0,1,0,0
63910128,1,23,1,0,0,2,2,15000.0,1,0,0
63910154,0,27,1,0,1,1,1,10000.0,1,0,1
63910272,0,55,1,0,1,2,0,9000.0,1,0,0
63910499,0,37,1,0,0,0,0,25000.0,1,0,0
63910571,0,33,1,0,1,0,0,6400.0,1,0,0
63910615,0,40,1,0,0,0,0,35000.0,1,0,0
63910992,1,24,1,0,0,1,0,12000.0,1,0,0
63911029,0,23,1,0,1,0,0,9000.0,2,0,1
63911252,0,32,1,0,1,1,1,10000.0,1,0,0
63911375,1,56,1,1,1,1,0,6000.0,1,0,0
63911399,0,22,1,0,0,0,0,12000.0,1,0,0
63911503,0,46,1,0,1,2,0,5000.0,1,0,0
63911596,0,23,1,0,0,0,0,7500.0,1,0,0
63911656,0,63,0,1,0,2,0,11800.0,1,0,0
63912087,0,23,1,0,0,1,1,8000.0,1,0,0
63912111,0,44,1,0,0,1,1,30000.0,1,0,0
63912125,0,27,1,0,1,1,1,12000.0,1,0,0
63912407,0,26,1,0,0,0,0,18000.0,1,0,0
63912442,0,34,1,0,0,1,1,25000.0,1,0,0
63912459,0,36,1,0,0,2,2,12000.0,1,0,0
63912835,0,31,1,0,1,1,1,6500.0,1,0,0
63913040,0,55,0,1,1,2,0,12000.0,1,0,0
63913134,1,57,0,1,1,1,0,6500.0,1,0,0
63913234,0,32,1,0,0,2,1,21000.0,1,0,0
63913338,0,37,1,0,0,3,0,10000.0,1,0,0
63913698,0,38,1,0,1,2,2,20000.0,1,1,0
63914138,0,46,1,0,1,0,0,20000.0,1,0,0
63914286,0,27,1,0,1,0,0,10000.0,1,0,0
63914584,1,45,0,1,1,2,0,9000.0,1,0,1
63914613,0,37,1,0,1,1,1,6000.0,1,0,0
63914749,0,33,1,0,1,2,2,12000.0,1,0,0
63914817,1,34,1,0,1,2,2,4500.0,1,0,0
63914827,0,60,1,1,1,0,0,12500.0,1,0,0
63914913,1,38,1,0,1,1,1,25000.0,1,0,0
63914953,0,29,1,0,0,1,1,45000.0,1,0,0
