LotArea,LotArea_M,Street,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,TotalBsmtSF,TotalBsmtSF_M,Heating,HeatingQC,CentralAir,GrLivArea,GrLivArea_M,Bath,KitchenQual,GarageArea,GarageArea_M,DateSold,SaleCondition,SalePrice
6600,613.1598,Pave,1Fam,5,5,1962,1962,Hip,TA,TA,CBlock,894,83.055282,GasA,Gd,N,894,83.055282,1,TA,308,28.614124,8/2009,Normal,109500
8750,812.90125,Pave,1Fam,6,5,1998,1998,Gable,TA,TA,PConc,804,74.694012,GasA,Ex,Y,1682,156.262846,3,Gd,523,48.588269,6/2010,Normal,200500
8892,826.093476,Pave,1Fam,5,7,1953,1996,Gable,Gd,TA,Stone,105,9.754815,GasA,Gd,Y,910,84.54173,1,Gd,414,38.461842,10/2008,Normal,116000
12144,1128.214032,Pave,1Fam,5,7,1949,1950,Gable,Gd,TA,CBlock,832,77.295296,GasA,Gd,Y,1268,117.801004,1,TA,288,26.756064,9/2009,Normal,133000
5720,531.40516,Pave,1Fam,5,6,1941,1950,Gable,TA,TA,CBlock,676,62.802428,GasA,Ex,Y,1131,105.073293,2,TA,200,18.5806,8/2009,Abnorml,66500
9000,836.127,Pave,1Fam,8,5,2007,2007,Gable,Gd,TA,PConc,1184,109.997152,GasA,Ex,Y,2610,242.47683,3,Ex,550,51.09665,8/2007,Partial,303477
25286,2349.145258,Pave,1Fam,4,5,1963,1963,Gable,TA,TA,PConc,1064,98.848792,GasA,Gd,Y,1040,96.61912,1,TA,648,60.201144,1/2007,Normal,132250
8834,820.705102,Pave,1Fam,9,5,2004,2005,Hip,Gd,TA,PConc,1462,135.824186,GasA,Ex,Y,2224,206.616272,3,Ex,738,68.562414,6/2009,Normal,350000
11782,1094.583146,Pave,1Fam,5,7,1961,1995,Gable,TA,TA,CBlock,1109,103.029427,GasA,TA,Y,1155,107.302965,1,Gd,576,53.512128,6/2010,Normal,148000
7000,650.321,Pave,1Fam,5,8,1978,2005,Gable,Gd,Gd,CBlock,864,80.268192,GasA,Ex,Y,864,80.268192,1,TA,336,31.215408,7/2009,Normal,136500
7024,652.550672,Pave,1Fam,5,5,2005,2006,Gable,TA,TA,PConc,1090,101.26427,GasA,Gd,Y,1090,101.26427,2,TA,450,41.80635,6/2007,Normal,157000
13758,1278.159474,Pave,1Fam,7,5,1990,1991,Gable,Gd,Gd,CBlock,1156,107.395868,GasA,Ex,Y,1717,159.514451,3,Gd,400,37.1612,4/2007,Normal,187500
9636,895.213308,Pave,1Fam,6,5,1992,1993,Gable,TA,TA,PConc,808,75.065624,GasA,Gd,Y,1593,147.994479,3,TA,389,36.139267,12/2009,Normal,178000
6204,576.370212,Pave,1Fam,4,5,1912,1950,Gable,Gd,TA,PConc,795,73.857885,GasA,TA,N,2230,207.17369,1,TA,440,40.87732,3/2006,Normal,118500
7150,664.25645,Pave,1Fam,5,5,1967,1967,Gable,TA,TA,CBlock,892,82.869476,GasA,TA,Y,892,82.869476,1,TA,288,26.756064,7/2009,Normal,100000
5119,475.570457,Pave,TwnhsE,9,5,1999,2000,Gable,Gd,TA,PConc,1698,157.749294,GasA,Ex,Y,1709,158.771227,2,Gd,506,47.008918,1/2008,Abnorml,328900
8393,779.734879,Pave,Duplex,5,5,1959,2005,Gable,TA,TA,CBlock,1626,151.060278,GasA,Ex,Y,1712,159.049936,2,TA,588,54.626964,6/2006,Family,145000
16466,1529.740798,Pave,1Fam,5,7,1955,1955,Gable,TA,Gd,PConc,816,75.808848,GasA,TA,Y,1393,129.413879,2,TA,300,27.8709,4/2008,Normal,135500
15865,1473.906095,Pave,1Fam,8,6,1970,1970,Flat,Gd,Gd,PConc,2217,205.965951,GasA,Ex,Y,2217,205.965951,2,Gd,621,57.692763,10/2007,Normal,268000
12160,1129.70048,Pave,1Fam,6,4,1953,1953,Hip,TA,TA,CBlock,1505,139.819015,GasA,Ex,Y,1505,139.819015,1,TA,505,46.916015,2/2009,Normal,149500
8064,749.169792,Pave,1Fam,5,7,1949,2006,Gable,TA,Gd,CBlock,672,62.430816,GasA,Ex,Y,924,85.842372,1,TA,576,53.512128,7/2007,Normal,122900
11184,1039.027152,Pave,1Fam,6,5,1978,1978,Hip,TA,TA,CBlock,918,85.284954,GasA,Gd,Y,1683,156.355749,3,TA,440,40.87732,7/2009,Normal,172500
8414,781.685842,Pave,1Fam,6,8,1963,2003,Hip,TA,TA,CBlock,1059,98.384277,GasA,TA,Y,1068,99.220404,1,TA,264,24.526392,2/2006,Normal,154500
13284,1234.123452,Pave,1Fam,5,5,1954,1954,Gable,TA,TA,PConc,1383,128.484849,GasA,TA,Y,1383,128.484849,1,TA,354,32.887662,6/2008,Normal,165000
7018,651.993254,Pave,Duplex,5,5,1979,1979,Gable,TA,TA,Slab,0,0.0,GasA,TA,Y,1535,142.606105,2,TA,400,37.1612,6/2009,Alloca,118858
7056,655.523568,Pave,1Fam,6,5,1963,1963,Hip,TA,TA,CBlock,780,72.46433999999999,GasA,TA,Y,1796,166.853788,2,TA,483,44.872149,10/2008,Normal,140000
8765,814.294795,Pave,1Fam,4,6,1936,1950,Gable,TA,TA,BrkTil,951,88.350753,GasA,Ex,N,951,88.350753,1,TA,327,30.379281,4/2006,Abnorml,106500
7018,651.993254,Pave,Duplex,5,5,1979,1979,Gable,TA,TA,Slab,0,0.0,GasA,TA,Y,2240,208.10272,2,TA,528,49.052784,6/2009,Alloca,142953
12919,1200.213857,Pave,1Fam,9,5,2009,2010,Hip,Ex,TA,PConc,2330,216.46399,GasA,Ex,Y,2364,219.622692,3,Ex,820,76.18046,3/2010,Partial,611657
6993,649.670679,Pave,1Fam,5,7,1961,1994,Gable,TA,TA,CBlock,912,84.727536,GasA,TA,Y,1236,114.828108,1,TA,288,26.756064,6/2006,Normal,135000
7340,681.90802,Pave,1Fam,4,6,1971,1971,Gable,TA,TA,CBlock,858,79.710774,GasA,TA,Y,858,79.710774,1,TA,684,63.545652,6/2007,Normal,110000
8712,809.370936,Pave,1Fam,5,7,1957,2000,Hip,TA,Gd,CBlock,992,92.159776,GasA,TA,Y,1306,121.331318,1,TA,756,70.234668,5/2009,Normal,153000
7875,731.611125,Pave,1Fam,7,5,2003,2003,Gable,Gd,TA,PConc,783,72.743049,GasA,Ex,Y,1509,140.190627,3,Gd,393,36.510879,7/2006,Normal,180000
14859,1380.445677,Pave,1Fam,7,5,2006,2006,Hip,Gd,TA,PConc,1670,155.14801,GasA,Ex,Y,1670,155.14801,2,Gd,690,64.10307,8/2006,Partial,240000
6173,573.490219,Pave,1Fam,5,6,1967,1967,Gable,TA,TA,CBlock,876,81.383028,GasA,TA,Y,902,83.798506,1,TA,288,26.756064,8/2007,Normal,125500
9920,921.59776,Pave,1Fam,5,5,1954,1954,Gable,TA,TA,CBlock,1056,98.105568,GasA,TA,Y,1063,98.755889,1,TA,280,26.01284,2/2010,Normal,128000
13501,1254.283403,Pave,1Fam,8,5,2006,2006,Gable,Gd,TA,PConc,1623,150.781569,GasA,Ex,Y,1636,151.989308,2,Gd,865,80.361095,6/2007,Normal,255000
11500,1068.3845,Pave,1Fam,7,7,1936,1987,Gable,Gd,TA,CBlock,1017,94.482351,GasA,Gd,Y,2057,191.101471,2,Gd,180,16.72254,6/2006,Normal,250000
8885,825.443155,Pave,1Fam,5,5,1983,1983,Gable,TA,TA,CBlock,864,80.268192,GasA,TA,Y,902,83.798506,1,TA,484,44.965052,6/2006,Normal,131000
12589,1169.555867,Pave,1Fam,6,5,2005,2005,Gable,Gd,TA,PConc,742,68.934026,GasA,Ex,Y,1484,137.868052,3,Gd,390,36.23217,6/2009,Normal,174000
11600,1077.6748,Pave,Duplex,5,5,1960,1960,Gable,TA,TA,CBlock,1105,102.657815,GasA,TA,Y,2274,211.261422,2,TA,480,44.59344,1/2010,Normal,154300
9286,862.697258,Pave,1Fam,5,7,1977,1989,Gable,TA,TA,CBlock,1268,117.801004,GasA,TA,Y,1268,117.801004,2,Gd,252,23.411556,10/2009,Normal,143500
6120,568.56636,Pave,1Fam,5,7,1925,1950,Gable,TA,TA,BrkTil,768,71.349504,GasA,TA,N,1015,94.296545,1,TA,450,41.80635,7/2006,Abnorml,88000
6270,582.50181,Pave,Duplex,5,6,1949,1950,Gable,TA,TA,CBlock,1001,92.995903,GasA,TA,N,2002,185.991806,2,TA,871,80.918513,8/2007,Normal,145000
3000,278.709,Pave,TwnhsE,6,5,2009,2009,Gable,Gd,TA,PConc,612,56.856636,GasA,Ex,Y,1224,113.713272,3,Gd,528,49.052784,6/2009,Partial,173733
2001,185.898903,Pave,Twnhs,4,5,1970,1970,Gable,TA,TA,CBlock,546,50.725038,GasA,Fa,Y,1092,101.450076,2,TA,286,26.570258,1/2007,Normal,75000
9000,836.127,Pave,1Fam,2,3,1949,1950,Gable,TA,TA,CBlock,480,44.59344,GasA,TA,N,480,44.59344,0,TA,308,28.614124,10/2006,Abnorml,35311
17140,1592.35742,Pave,1Fam,4,6,1956,1956,Gable,TA,TA,CBlock,1134,105.352002,GasA,Ex,Y,1229,114.177787,1,TA,284,26.384452,4/2009,Normal,135000
13125,1219.351875,Pave,1Fam,7,5,1991,1991,Gable,Gd,TA,PConc,1104,102.564912,GasA,Ex,Y,2127,197.604681,3,Gd,833,77.388199,11/2007,Normal,238000
11029,1024.627187,Pave,1Fam,6,8,1958,2002,Hip,Ex,TA,CBlock,1184,109.997152,GasA,Ex,Y,1414,131.364842,1,TA,601,55.834703,5/2008,Normal,176500
8462,786.145186,Pave,1Fam,6,5,1994,1994,Gable,Gd,Gd,PConc,928,86.213984,GasA,Ex,Y,1721,159.886063,3,Gd,471,43.757313,7/2007,Normal,201000
8777,815.409631,Pave,Duplex,5,7,1900,2003,Gable,TA,TA,CBlock,1272,118.172616,GasA,Gd,Y,2200,204.3866,4,TA,0,0.0,9/2008,Normal,145900
10237,951.048011,Pave,1Fam,6,5,2005,2006,Gable,Gd,TA,PConc,1316,122.260348,GasA,Ex,Y,1316,122.260348,2,Gd,397,36.882491,10/2006,Partial,169990
8012,744.338836,Pave,TwnhsE,6,5,1993,1994,Gable,Gd,TA,PConc,1604,149.016412,GasA,Ex,Y,1617,150.224151,2,Gd,533,49.517299,7/2008,Normal,193000
10240,951.32672,Pave,1Fam,6,6,1980,1980,Gable,TA,Gd,CBlock,1686,156.634458,GasA,TA,Y,1686,156.634458,2,TA,612,56.856636,5/2006,Normal,207500
15611,1450.308733,Pave,1Fam,5,6,1977,1977,Gable,TA,TA,PConc,1126,104.608778,GasA,TA,Y,1126,104.608778,2,Ex,540,50.16762,3/2008,Abnorml,175000
11999,1114.743097,Pave,1Fam,8,5,2003,2004,Hip,Gd,TA,PConc,1181,109.718443,GasA,Ex,Y,2374,220.551722,3,Ex,656,60.944368,5/2007,Normal,285000
9900,919.7397,Pave,1Fam,7,5,1968,1968,Gable,TA,TA,CBlock,832,77.295296,GasA,Gd,Y,1978,183.762134,3,TA,486,45.150858,4/2008,Normal,176000
11838,1099.785714,Pave,1Fam,8,5,2001,2001,Hip,Gd,TA,PConc,1753,162.858959,GasA,Ex,Y,1788,166.110564,2,Ex,522,48.495366,6/2009,Normal,236500
13006,1208.296418,Pave,1Fam,7,5,1997,1997,Gable,TA,TA,PConc,964,89.558492,GasA,Gd,Y,2236,207.731108,3,Gd,642,59.643726,11/2006,Normal,222000
8925,829.159275,Pave,1Fam,8,5,2007,2007,Gable,Gd,TA,PConc,1466,136.195798,GasA,Ex,Y,1466,136.195798,2,Gd,610,56.67083,7/2009,Normal,201000
9100,845.4173,Pave,1Fam,5,6,1965,1965,Gable,TA,TA,CBlock,925,85.935275,GasA,Ex,Y,925,85.935275,1,TA,429,39.855387,7/2009,Normal,117500
11670,1084.17801,Pave,1Fam,9,5,2006,2006,Hip,Ex,TA,PConc,1905,176.980215,GasA,Ex,Y,1905,176.980215,2,Ex,788,73.207564,3/2007,Normal,320000
8487,788.467761,Pave,1Fam,7,5,2004,2004,Gable,Gd,TA,PConc,1500,139.3545,GasA,Ex,Y,1500,139.3545,2,Gd,570,52.95471,8/2009,Normal,190000
27650,2568.76795,Pave,1Fam,7,7,1960,2007,Flat,TA,TA,CBlock,585,54.348255,GasA,Ex,Y,2069,192.216307,2,Gd,505,46.916015,11/2008,Normal,242000
5825,541.159975,Pave,1Fam,4,5,1926,1953,Gable,TA,Gd,PConc,600,55.7418,GasA,Gd,Y,747,69.398541,1,TA,528,49.052784,6/2006,Normal,79900
10083,936.740949,Pave,1Fam,7,5,2003,2003,Gable,Gd,TA,PConc,1176,109.253928,GasA,Ex,Y,1200,111.4836,2,Gd,555,51.561165,8/2009,Normal,184900
9675,898.836525,Pave,1Fam,7,5,2005,2005,Gable,Gd,TA,PConc,1113,103.401039,GasA,Ex,Y,1971,183.111813,3,Gd,689,64.010167,2/2009,Normal,253000
8760,813.83028,Pave,1Fam,7,5,2006,2006,Gable,Gd,TA,PConc,1391,129.228073,GasA,Ex,Y,1962,182.275686,3,Gd,868,80.639804,8/2006,Partial,239799
24090,2238.03327,Pave,1Fam,7,7,1940,1950,Gable,TA,Gd,CBlock,1032,95.875896,GasA,Ex,Y,2403,223.245909,2,TA,349,32.423147,6/2010,Normal,244400
12640,1174.29392,Pave,Duplex,6,5,1976,1976,Gable,TA,TA,CBlock,1728,160.536384,GasA,TA,Y,1728,160.536384,2,TA,574,53.326322,7/2006,Normal,150900
8755,813.365765,Pave,1Fam,7,5,1999,1999,Gable,Gd,TA,PConc,992,92.159776,GasA,Ex,Y,2060,191.38018,3,Gd,390,36.23217,6/2009,Normal,214000
7711,716.375033,Pave,Duplex,4,3,1977,1977,Gable,TA,TA,PConc,1440,133.78032,GasA,TA,Y,1440,133.78032,2,TA,0,0.0,8/2007,Abnorml,150000
25000,2322.575,Pave,Duplex,5,4,1967,1967,Gable,TA,TA,CBlock,1632,151.617696,GasA,TA,Y,1632,151.617696,2,TA,576,53.512128,6/2007,Normal,143000
14375,1335.480625,Pave,1Fam,6,6,1958,1958,Gable,TA,TA,CBlock,819,76.087557,GasA,Gd,Y,1344,124.861632,1,Gd,525,48.774075,1/2009,Abnorml,137500
8820,819.40446,Pave,1Fam,5,6,1890,1996,Hip,TA,TA,BrkTil,1088,101.078464,GasA,TA,Y,1869,173.635707,1,TA,456,42.363768,9/2009,Normal,124900
8163,758.3671889999999,Pave,1Fam,5,6,1959,1959,Gable,TA,Gd,CBlock,1144,106.281032,GasA,TA,Y,1144,106.281032,1,TA,796,73.950788,3/2006,Normal,143000
14536,1350.438008,Pave,1Fam,8,5,2002,2003,Hip,Gd,TA,PConc,1616,150.131248,GasA,Ex,Y,1629,151.338987,2,Gd,808,75.065624,11/2007,Normal,270000
14006,1301.199418,Pave,1Fam,7,5,2002,2002,Gable,Gd,TA,PConc,936,86.957208,GasA,Ex,Y,1776,164.995728,3,Gd,474,44.036022,2/2006,Normal,192500
9360,869.57208,Pave,1Fam,6,7,1972,2006,Hip,TA,TA,CBlock,1161,107.860383,GasA,TA,Y,1381,128.299043,2,Gd,676,62.802428,3/2010,Normal,197500
7200,668.9016,Pave,1Fam,5,8,1950,2002,Gable,TA,TA,CBlock,864,80.268192,GasA,Gd,Y,864,80.268192,1,Gd,720,66.89016,7/2007,Normal,129000
7800,724.6434,Pave,1Fam,5,5,1965,1965,Gable,TA,TA,CBlock,828,76.923684,GasA,Gd,Y,965,89.651395,1,TA,300,27.8709,7/2006,Abnorml,119900
7200,668.9016,Pave,1Fam,5,8,1972,2003,Gable,TA,Gd,CBlock,768,71.349504,GasA,Gd,Y,768,71.349504,1,TA,396,36.789588,4/2009,Normal,133900
11075,1028.900725,Pave,1Fam,5,4,1969,1969,Gable,TA,TA,CBlock,784,72.835952,GasA,Ex,Y,1968,182.833104,3,TA,530,49.23859,9/2008,Normal,172000
9400,873.2882,Pave,Duplex,6,5,1975,1975,Flat,TA,TA,CBlock,945,87.793335,GasA,TA,Y,980,91.04494,2,TA,0,0.0,10/2006,AdjLand,127500
7136,662.955808,Pave,Duplex,6,6,1946,1950,Gable,TA,TA,CBlock,979,90.952037,GasA,TA,N,1958,181.904074,2,TA,492,45.708276,8/2007,Normal,145000
1300,120.7739,Pave,TwnhsE,6,6,1980,1980,Gable,TA,TA,CBlock,561,52.118583,GasA,TA,Y,1229,114.177787,2,TA,462,42.921186,5/2009,Normal,124000
7420,689.34026,Pave,1Fam,5,5,1962,1962,Hip,TA,TA,CBlock,1057,98.198471,GasA,TA,Y,1057,98.198471,1,TA,576,53.512128,4/2007,Normal,132000
8450,785.03035,Pave,1Fam,7,5,2003,2003,Gable,Gd,TA,PConc,1337,124.211311,GasA,Ex,Y,1337,124.211311,2,Gd,531,49.331493,10/2007,Normal,185000
2572,238.946516,Pave,Twnhs,7,5,1999,1999,Hip,Gd,TA,PConc,696,64.660488,GasA,Ex,Y,1416,131.550648,3,Gd,484,44.965052,5/2010,Normal,155000
7207,669.551921,Pave,1Fam,5,7,1958,2008,Gable,TA,Gd,CBlock,858,79.710774,GasA,Gd,Y,858,79.710774,1,TA,0,0.0,2/2010,Normal,116500
12227,1135.924981,Pave,1Fam,6,7,1977,1995,Gable,TA,Gd,CBlock,1330,123.56099,GasA,TA,Y,2872,266.817416,3,TA,619,57.506957,7/2008,Normal,272000
2308,214.420124,Pave,TwnhsE,6,6,1976,1976,Gable,TA,TA,CBlock,804,74.694012,GasA,TA,Y,1548,143.813844,3,Gd,440,40.87732,7/2007,Normal,155000
11923,1107.682469,Pave,1Fam,9,5,2007,2007,Gable,Gd,TA,PConc,1800,167.2254,GasA,Ex,Y,1800,167.2254,2,Ex,702,65.217906,5/2009,Normal,239000
11316,1051.290348,Pave,1Fam,7,5,2002,2003,Gable,Gd,TA,PConc,817,75.901751,GasA,Ex,Y,1894,175.958282,3,Gd,510,47.38053,2/2010,Normal,214900
10237,951.048011,Pave,1Fam,6,5,2005,2007,Gable,Gd,TA,PConc,783,72.743049,GasA,Ex,Y,1484,137.868052,3,Gd,393,36.510879,7/2007,Partial,178900
9600,891.8688,Pave,1Fam,5,7,1940,1950,Gable,Gd,Gd,BrkTil,728,67.633384,GasA,Ex,Y,1308,121.517124,2,TA,256,23.783168,6/2009,Normal,160000
7390,686.55317,Pave,1Fam,5,7,1955,1955,Hip,TA,TA,CBlock,1098,102.007494,GasA,TA,Y,1098,102.007494,1,TA,260,24.15478,7/2008,Normal,135000
5925,550.450275,Pave,1Fam,3,6,1910,1950,Gable,TA,TA,BrkTil,600,55.7418,Grav,Fa,N,968,89.930104,1,TA,0,0.0,5/2009,Abnorml,37900
10382,964.518946,Pave,2fmCon,6,5,1958,1958,Hip,TA,Fa,CBlock,588,54.626964,GasA,TA,Y,1095,101.728785,1,TA,264,24.526392,3/2006,Normal,140000
10800,1003.3524,Pave,1Fam,4,4,1949,1950,Gable,TA,TA,CBlock,720,66.89016,GasA,TA,N,1192,110.740376,2,TA,0,0.0,12/2006,Abnorml,135000
2268,210.704004,Pave,Twnhs,7,5,2003,2004,Gable,Gd,TA,PConc,764,70.977892,GasA,Ex,Y,1626,151.060278,2,Gd,474,44.036022,7/2009,Normal,173000
7892,733.190476,Pave,TwnhsE,6,5,1979,1979,Gable,TA,TA,CBlock,918,85.284954,GasA,TA,Y,918,85.284954,2,TA,264,24.526392,4/2010,Normal,99500
11639,1081.298017,Pave,1Fam,7,5,2007,2008,Gable,Gd,TA,PConc,1428,132.665484,GasA,Ex,Y,1428,132.665484,2,Gd,480,44.59344,12/2008,Partial,182000
11414,1060.394842,Pave,1Fam,7,8,1910,1993,Gable,TA,Gd,BrkTil,728,67.633384,GasA,TA,N,2019,187.571157,1,Gd,532,49.424396,10/2009,Normal,167500
2651,246.285853,Pave,Twnhs,7,5,2000,2000,Gable,Gd,TA,PConc,673,62.523719,GasA,Ex,Y,1382,128.391946,3,Gd,490,45.52247,4/2006,Normal,165000
5900,548.1277,Pave,1Fam,4,7,1923,1958,Gable,TA,TA,PConc,440,40.87732,GasA,TA,Y,869,80.732707,1,Fa,0,0.0,8/2006,Normal,85500
4274,397.067422,Pave,TwnhsE,7,5,2006,2007,Gable,Gd,TA,PConc,1241,115.292623,GasA,Ex,Y,1241,115.292623,2,Gd,569,52.861807,11/2007,Partial,199900
9450,877.93335,Pave,1Fam,4,5,1954,1954,Gable,TA,TA,CBlock,894,83.055282,GasA,Ex,Y,894,83.055282,1,TA,400,37.1612,5/2007,Abnorml,110000
8816,819.032848,Pave,1Fam,5,6,1963,1963,Gable,TA,TA,PConc,1121,104.144263,GasA,TA,Y,1121,104.144263,1,TA,480,44.59344,6/2009,Normal,139000
12122,1126.170166,Pave,1Fam,7,9,1961,2007,Gable,Ex,TA,CBlock,944,87.700432,GasA,Gd,Y,999,92.810097,1,Ex,588,54.626964,7/2008,Normal,178400
12203,1133.695309,Pave,1Fam,8,5,1998,1999,Hip,Gd,TA,PConc,1225,113.806175,GasA,Ex,Y,2612,242.662636,3,Gd,676,62.802428,7/2009,Normal,336000
3182,295.617346,Pave,1Fam,7,5,2007,2007,Gable,Gd,TA,PConc,1266,117.615198,GasA,Ex,Y,1266,117.615198,2,Gd,388,36.046364,3/2008,Normal,159895
11250,1045.15875,Pave,1Fam,8,5,2002,2002,Gable,Gd,TA,PConc,1128,104.794584,GasA,Ex,Y,2290,212.74787,3,Gd,779,72.371437,5/2008,Normal,255900
10125,940.642875,Pave,Duplex,5,5,1977,1977,Gable,TA,TA,CBlock,0,0.0,GasA,TA,Y,1734,161.093802,2,Gd,539,50.074717,8/2009,Normal,126000
10880,1010.78464,Pave,2fmCon,5,5,1950,1950,Gable,TA,TA,CBlock,1164,108.139092,GasW,TA,N,1164,108.139092,1,TA,240,22.29672,8/2008,Normal,125000
5310,493.31493,Pave,1Fam,6,8,1910,2003,Hip,TA,Gd,CBlock,485,45.057955,GasA,Gd,Y,1635,151.896405,1,Gd,255,23.690265,6/2006,Normal,117000
10159,943.801577,Pave,1Fam,9,5,2009,2010,Hip,Ex,TA,PConc,1930,179.30279,GasA,Ex,Y,1940,180.23182,3,Ex,606,56.299218,4/2010,Partial,395192
12046,1119.109538,Pave,1Fam,6,6,1976,1976,Gable,TA,TA,CBlock,848,78.781744,GasA,TA,Y,2030,188.59309,3,Gd,551,51.189553,6/2007,Normal,195000
8125,754.836875,Pave,1Fam,7,5,2006,2006,Gable,Gd,TA,PConc,770,71.53531,GasA,Ex,Y,1576,146.415128,3,Gd,614,57.042442,8/2006,Partial,197000
9452,878.119156,Pave,1Fam,8,5,1997,1998,Gable,Gd,TA,PConc,1396,129.692588,GasA,Ex,Y,2392,222.223976,3,Gd,870,80.82561,6/2006,Normal,348000
17671,1641.688913,Pave,1Fam,8,9,1882,1986,Gable,Gd,Gd,BrkTil,916,85.099148,GasA,Gd,Y,1742,161.837026,2,Gd,424,39.390872,11/2009,Normal,168000
9760,906.73328,Pave,1Fam,6,8,1964,1993,Hip,TA,TA,CBlock,822,76.366266,GasA,Gd,Y,1851,171.963453,3,Gd,440,40.87732,7/2007,Normal,187000
8846,821.819938,Pave,1Fam,6,5,2005,2006,Gable,TA,TA,PConc,750,69.67725,GasA,Ex,Y,1500,139.3545,3,Gd,564,52.397292,8/2006,Partial,173900
12456,1157.199768,Pave,1Fam,10,5,2006,2007,Hip,Ex,TA,PConc,1700,157.9351,GasA,Ex,Y,1718,159.607354,2,Ex,786,73.021758,7/2009,Normal,337500
4712,437.758936,Pave,1Fam,4,7,1946,1950,Gable,TA,TA,CBlock,747,69.398541,GasA,TA,Y,1230,114.27069,2,TA,305,28.335415,8/2006,Abnorml,121600
10659,990.253077,Pave,1Fam,5,6,1961,1961,Hip,TA,TA,CBlock,1050,97.54815,GasA,TA,Y,1050,97.54815,1,TA,368,34.188304,1/2006,Normal,136500
11717,1088.544451,Pave,1Fam,6,6,1970,1970,Hip,TA,TA,CBlock,1442,133.966126,GasA,TA,Y,1442,133.966126,2,TA,615,57.135345,2/2009,Normal,185000
9786,909.148758,Pave,1Fam,3,4,1922,1950,Hip,TA,TA,BrkTil,1007,93.553321,GasA,Fa,N,1077,100.056531,1,TA,210,19.50963,5/2006,Normal,91000
6762,628.210086,Pave,1Fam,7,5,2006,2006,Gable,Gd,TA,PConc,1187,110.275861,GasA,Ex,Y,1208,112.226824,2,Gd,632,58.714696,2/2010,Normal,206000
10206,948.168018,Pave,1Fam,3,3,1952,1952,Flat,TA,TA,Slab,0,0.0,GasW,Fa,N,944,87.700432,1,Fa,528,49.052784,7/2009,Normal,82000
5400,501.6762,Pave,1Fam,5,6,1920,1950,Gable,TA,TA,BrkTil,691,64.195973,GasA,Ex,Y,691,64.195973,1,Ex,216,20.067048,1/2007,Abnorml,86000
11957,1110.841171,Pave,1Fam,8,5,2006,2006,Gable,Gd,TA,PConc,1574,146.229322,GasA,Ex,Y,1574,146.229322,2,Gd,824,76.552072,7/2008,Normal,232000
11500,1068.3845,Pave,Duplex,5,6,1976,1976,Gable,TA,TA,CBlock,1680,156.07704,GasA,Fa,Y,1680,156.07704,2,TA,528,49.052784,6/2007,Normal,136905
3182,295.617346,Pave,TwnhsE,7,5,2005,2006,Gable,Gd,TA,PConc,1346,125.047438,GasA,Ex,Y,1504,139.726112,2,Gd,457,42.456671,5/2009,Normal,181000
8385,778.991655,Pave,1Fam,5,8,1977,1977,Gable,Gd,TA,CBlock,985,91.509455,GasA,TA,Y,985,91.509455,2,TA,328,30.472184,11/2008,Normal,149900
12155,1129.235965,Pave,1Fam,6,3,1970,1970,Gable,TA,TA,CBlock,1657,153.940271,GasA,Gd,Y,1657,153.940271,2,TA,484,44.965052,3/2007,Normal,163500
2217,205.965951,Pave,TwnhsE,4,4,1970,1970,Gable,TA,TA,CBlock,546,50.725038,GasA,TA,Y,1092,101.450076,2,TA,286,26.570258,8/2009,Normal,88000
12118,1125.798554,Pave,1Fam,7,5,2004,2005,Hip,Gd,TA,PConc,1710,158.86413,GasA,Ex,Y,1710,158.86413,2,Gd,550,51.09665,4/2009,Normal,240000
6000,557.418,Pave,1Fam,5,5,1926,1950,Gable,TA,Fa,BrkTil,1008,93.646224,GasA,Ex,Y,1522,141.398366,2,TA,0,0.0,6/2006,Normal,102000
21286,1977.533258,Pave,1Fam,5,5,1948,1950,Gable,TA,TA,CBlock,720,66.89016,GasA,TA,Y,1271,118.079713,2,TA,312,28.985736,8/2008,Normal,135000
9825,912.771975,Pave,Duplex,5,5,1965,1965,Hip,TA,TA,CBlock,0,0.0,GasA,TA,N,1664,154.590592,2,TA,0,0.0,5/2010,Normal,100000
10592,984.028576,Pave,1Fam,6,7,1923,1996,Hip,TA,Gd,PConc,602,55.927606,GasA,TA,Y,1502,139.540306,2,Gd,180,16.72254,8/2007,Normal,165000
7200,668.9016,Pave,1Fam,5,4,1910,2006,Hip,TA,TA,BrkTil,1022,94.946866,GasW,TA,N,1022,94.946866,1,TA,280,26.01284,6/2009,Normal,85000
11664,1083.620592,Pave,1Fam,6,5,1948,1950,Gable,TA,TA,CBlock,1082,100.521046,GasA,TA,Y,1082,100.521046,1,TA,240,22.29672,11/2007,Normal,119200
8400,780.3851999999999,Pave,1Fam,8,6,2001,2001,Gable,Gd,TA,PConc,810,75.25143,GasA,Ex,Y,1665,154.683495,3,Gd,528,49.052784,11/2009,Normal,227000
11883,1103.966349,Pave,1Fam,7,5,1996,1996,Hip,Gd,TA,PConc,1504,139.726112,GasA,Ex,Y,1504,139.726112,2,Gd,478,44.407634,6/2009,Normal,203000
5814,540.138042,Pave,TwnhsE,8,5,1984,1984,Gable,Gd,TA,CBlock,1220,113.34166,GasA,Gd,Y,1360,126.34808,1,Gd,565,52.490195,8/2009,Abnorml,187500
