model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 C Class,2018.6666666666667,33999,Semi-Auto,1000.0,Diesel,145.0,64.36666666666666,1.6666666666666667
 GLC Class,2017.0,24990,Semi-Auto,18511.666666666668,Diesel,65.0,65.33333333333333,2.1
 A Class,2017.6666666666667,109445,Automatic,8153.333333333333,Petrol,196.66666666666666,22.6,4.0
 E Class,2020.0,37890,Semi-Auto,2499.0,Diesel,145.0,30.799999999999997,2.0
 B Class,2020.0,22990,Semi-Auto,8280.333333333334,Diesel,145.0,55.4,1.7666666666666666
 C Class,2018.6666666666667,28991,Automatic,12583.0,Diesel,145.0,54.3,2.0
unknown,2018.6666666666667,23498,Semi-Auto,7088.333333333333,Diesel,145.0,67.3,1.4333333333333333
 E Class,2017.0,18990,Automatic,23000.0,Diesel,145.0,61.03333333333333,2.0
 A Class,2016.0,14740,Manual,37600.0,Diesel,30.0,62.8,2.1
 S Class,2018.6666666666667,53999,Semi-Auto,3835.0,Diesel,145.0,52.3,2.6666666666666665
 C Class,2016.0,14800,Automatic,55445.0,Diesel,30.0,64.2,2.1
 GLA Class,2015.0,15800,Automatic,12641.0,Diesel,20.0,60.1,2.1
 SLK,2012.0,10800,Automatic,64959.333333333336,Diesel,231.66666666666666,40.36666666666667,2.533333333333333
 E Class,2013.0,8985,Automatic,61638.0,Diesel,103.33333333333333,62.13333333333333,2.1
 A Class,2019.0,19199,Semi-Auto,13341.0,Diesel,145.0,68.9,2.033333333333333
 A Class,2020.0,25879,Semi-Auto,1000.0,Petrol,145.0,36.6,1.3
 CL Class,2017.0,31550,Automatic,27634.0,Petrol,150.0,51.86666666666667,2.0
unknown,2020.0,47980,Semi-Auto,4462.0,Petrol,145.0,29.7,3.0
 C Class,2019.0,19799,Semi-Auto,14297.0,Petrol,145.0,49.73333333333333,1.5
 C Class,2010.0,6999,Automatic,80000.0,Diesel,138.33333333333334,58.833333333333336,2.1
 A Class,2019.6666666666667,25890,Manual,19.0,Petrol,145.0,47.1,1.3
unknown,2019.0,21980,Automatic,7716.0,Petrol,145.0,45.6,1.5
 B Class,2015.3333333333333,6595,Automatic,34000.0,Petrol,240.0,39.8,1.9333333333333333
 A Class,2018.6666666666667,25559,Semi-Auto,1000.0,Petrol,145.0,60.1,1.3
 A Class,2014.0,12995,Semi-Auto,35000.0,Diesel,30.0,65.7,1.8
 C Class,2013.0,22948,Automatic,37810.0,Petrol,570.0,23.5,6.2
 GLA Class,2017.0,16070,Manual,21609.0,Diesel,145.0,67.3,2.0
unknown,2017.0,19999,Semi-Auto,9172.0,Diesel,145.0,72.4,1.9000000000000001
 A Class,2020.0,49980,Semi-Auto,3228.0,Petrol,145.0,32.8,2.0
 A Class,2020.0,24260,Semi-Auto,5501.0,Diesel,145.0,56.5,2.0
 E Class,2019.0,37000,Semi-Auto,6940.0,Diesel,145.0,48.7,2.033333333333333
 C Class,2018.6666666666667,25000,Semi-Auto,11150.0,Diesel,145.0,66.4,1.6666666666666667
 C Class,2019.0,46999,Semi-Auto,9962.0,Petrol,145.0,29.7,3.0
unknown,2018.6666666666667,46890,Semi-Auto,33531.333333333336,Diesel,145.0,36.7,3.0
 SL CLASS,2016.6666666666667,18775,Automatic,19522.0,Diesel,30.0,70.6,2.1
unknown,2019.0,23400,Automatic,5975.0,Petrol,150.0,48.7,1.6
 A Class,2015.0,12200,Manual,34320.0,Diesel,100.0,70.6,1.5
 B Class,2017.0,13299,Manual,17533.666666666668,Diesel,55.0,68.9,1.5
 A Class,2018.0,21282,Semi-Auto,11923.0,Petrol,146.66666666666666,58.699999999999996,2.6666666666666665
 V Class,2020.0,52999,Semi-Auto,1000.0,Diesel,145.0,36.2,1.8666666666666665
 C Class,2018.3333333333333,21000,Automatic,25000.0,Hybrid,140.0,63.333333333333336,2.0
 C Class,2019.0,24648,Semi-Auto,10651.0,Diesel,145.0,60.1,2.1
unknown,2019.0,30149,Semi-Auto,10837.0,Diesel,145.0,54.3,2.0
 C Class,2020.0,29980,Semi-Auto,9.0,Petrol,150.0,31.8,1.5
 A Class,2018.0,20490,Semi-Auto,7024.0,Diesel,145.0,67.3,2.3666666666666667
 GLE Class,2019.0,49950,Automatic,16668.0,Diesel,145.0,32.5,3.0
 C Class,2017.0,23649,Semi-Auto,20985.0,Petrol,145.0,47.1,2.0
unknown,2017.6666666666667,21970,Automatic,58114.0,Petrol,145.0,39.8,2.3333333333333335
 E Class,2016.0,22990,Semi-Auto,16627.666666666668,Diesel,163.33333333333334,57.63333333333333,2.0
 V Class,2019.0,47490,Automatic,20.0,Diesel,145.0,36.7,2.0
unknown,2018.0,14975,Semi-Auto,26039.0,Diesel,96.66666666666667,74.3,1.9000000000000001
 C Class,2019.0,31149,Semi-Auto,10111.666666666666,Diesel,145.0,54.3,1.7
 C Class,2018.0,23500,Automatic,4368.0,Petrol,145.0,44.1,1.5
 C Class,2016.3333333333333,15750,Automatic,21266.0,Diesel,96.66666666666667,65.7,2.1
 CL Class,2014.0,14980,Semi-Auto,39234.0,Diesel,30.0,62.8,2.1
 GLC Class,2016.0,28798,Semi-Auto,18773.0,Diesel,145.0,56.5,2.1
unknown,2015.0,13498,Semi-Auto,20789.0,Diesel,20.0,68.9,1.5
 GLC Class,2018.0,42987,Automatic,2799.0,Diesel,145.0,40.9,2.0
 A Class,2019.0,20741,Semi-Auto,11112.0,Petrol,145.0,53.3,1.3
 A Class,2017.0,17548,Semi-Auto,19741.0,Diesel,145.0,74.3,1.5
unknown,2014.0,15498,Semi-Auto,36243.0,Diesel,30.0,64.2,2.1
unknown,2017.0,21734,Automatic,11855.0,Diesel,145.0,65.7,2.0
 A Class,2018.6666666666667,21499,Semi-Auto,6690.0,Petrol,145.0,43.76666666666667,1.3
 E Class,2015.0,13295,Automatic,34609.333333333336,Diesel,30.0,64.2,2.1
 C Class,2018.3333333333333,9490,Semi-Auto,41921.0,Petrol,163.33333333333334,47.9,1.8333333333333333
unknown,2019.0,25980,Semi-Auto,14477.0,Diesel,145.0,49.73333333333333,2.2
 GLS Class,2017.6666666666667,67600,Automatic,2010.0,Diesel,151.66666666666666,49.79999999999999,3.0
unknown,2019.0,20149,Manual,9203.0,Petrol,145.0,28.5,1.3
 A Class,2017.0,15649,Manual,18776.666666666668,Diesel,16.666666666666668,61.199999999999996,2.066666666666667
 A Class,2019.0,20480,Semi-Auto,10859.0,Diesel,145.0,64.76666666666667,1.5
unknown,2019.0,44490,Semi-Auto,4962.333333333333,Diesel,145.0,36.7,2.0
 E Class,2015.0,17802,Automatic,32533.0,Diesel,125.0,64.0,2.1
 GLA Class,2019.0,24999,Automatic,1500.0,Diesel,145.0,64.36666666666666,1.6666666666666667
 E Class,2018.6666666666667,29980,Semi-Auto,13708.0,Diesel,145.0,58.9,2.3666666666666667
 A Class,2018.6666666666667,15035,Automatic,28913.0,Diesel,145.0,74.3,2.3666666666666667
 E Class,2018.0,29499,Semi-Auto,6841.0,Diesel,146.66666666666666,57.7,2.0
 GLA Class,2015.0,17499,Semi-Auto,47000.0,Diesel,138.33333333333334,56.5,2.1
 A Class,2018.6666666666667,23599,Automatic,3072.0,Diesel,145.0,68.6,2.0
 GLE Class,2018.0,44738,Semi-Auto,21276.0,Diesel,150.0,48.833333333333336,2.966666666666667
 E Class,2011.0,5740,Manual,115000.0,Diesel,160.0,59.56666666666666,2.1
 B Class,2020.0,25900,Automatic,1600.0,Diesel,145.0,61.03333333333333,2.0
 E Class,2018.3333333333333,18464,Automatic,26275.0,Petrol,160.0,46.3,2.0
unknown,2015.0,15000,Automatic,34609.333333333336,Diesel,125.0,61.4,2.1
 E Class,2018.0,30495,Automatic,12250.0,Diesel,145.0,51.4,3.0
 A Class,2019.0,99950,Automatic,2013.0,Petrol,145.0,22.6,4.0
 GLA Class,2019.0,24995,Semi-Auto,3894.6666666666665,Petrol,145.0,42.8,2.0
 CL Class,2018.0,19660,Semi-Auto,7960.0,Petrol,150.0,52.3,1.6
 C Class,2015.0,13990,Automatic,25040.666666666668,Petrol,145.0,52.3,2.0
unknown,2018.6666666666667,25495,Manual,1001.0,Petrol,145.0,55.96666666666667,1.3
 A Class,2019.0,18200,Automatic,12473.0,Diesel,145.0,68.9,2.033333333333333
 C Class,2019.0,25829,Automatic,9924.0,Diesel,145.0,63.63333333333333,2.0
 CL Class,2017.0,17820,Automatic,5042.0,Diesel,145.0,52.333333333333336,2.1
 M Class,2014.3333333333333,18490,Semi-Auto,49283.0,Diesel,200.0,45.6,2.0666666666666664
 C Class,2019.0,25980,Semi-Auto,12436.0,Petrol,145.0,47.1,2.033333333333333
 C Class,2020.0,32980,Semi-Auto,4344.333333333333,Diesel,145.0,61.4,2.0
 E Class,2019.0,34622,Semi-Auto,5689.0,Diesel,145.0,57.7,2.0
unknown,2017.0,20662,Semi-Auto,44965.0,Diesel,20.0,67.3,2.0
 A Class,2018.6666666666667,23799,Automatic,5671.0,Petrol,145.0,51.63333333333333,1.5
 C Class,2019.0,26349,Semi-Auto,10299.0,Diesel,145.0,61.4,2.0
 C Class,2015.0,14490,Semi-Auto,42495.0,Petrol,55.0,65.23333333333333,2.1
unknown,2017.0,17500,Automatic,34609.333333333336,Diesel,65.0,64.2,2.1
unknown,2019.0,22899,Semi-Auto,9288.0,Petrol,145.0,45.6,1.3
 V Class,2018.0,19998,Manual,7301.666666666667,Diesel,145.0,46.3,1.7
 GLC Class,2019.0,32249,Semi-Auto,8779.0,Diesel,145.0,42.2,2.1
unknown,2018.0,21990,Semi-Auto,1871.0,Petrol,145.0,44.1,1.5
 E Class,2017.0,21998,Semi-Auto,12188.0,Diesel,145.0,61.4,2.0
 E Class,2017.0,22350,Semi-Auto,14850.0,Diesel,145.0,51.86666666666667,2.233333333333333
unknown,2019.0,20991,Semi-Auto,2513.0,Diesel,145.0,65.7,2.0
 CL Class,2017.0,18300,Automatic,26910.666666666668,Diesel,125.0,58.9,1.8999999999999997
unknown,2018.3333333333333,25799,Semi-Auto,7844.333333333333,Petrol,145.0,47.1,1.5
unknown,2017.0,15950,Manual,20013.0,Petrol,145.0,51.833333333333336,1.6
 C Class,2017.0,23056,Automatic,34609.333333333336,Diesel,145.0,65.7,2.1
 A Class,2017.0,15990,Manual,23886.666666666668,Petrol,145.0,49.6,1.6
 A Class,2015.0,12798,Manual,54859.0,Diesel,20.0,70.6,1.5
unknown,2018.6666666666667,31026,Automatic,7088.333333333333,Diesel,145.0,48.7,1.4333333333333333
 C Class,2016.0,16990,Semi-Auto,34609.333333333336,Diesel,30.0,64.2,2.1
 E Class,2019.0,32495,Automatic,9098.333333333334,Diesel,145.0,70.6,2.0
 C Class,2015.6666666666667,17850,Automatic,20296.0,Diesel,20.0,64.2,2.1
 A Class,2018.0,18885,Automatic,7047.0,Petrol,145.0,53.3,2.3666666666666667
unknown,2018.6666666666667,23990,Automatic,11387.0,Diesel,145.0,63.63333333333333,2.0
 B Class,2019.0,23480,Semi-Auto,1992.0,Diesel,145.0,55.4,2.0
 E Class,2019.0,33149,Semi-Auto,4008.6666666666665,Diesel,145.0,56.833333333333336,2.0
 A Class,2018.0,18680,Automatic,18955.333333333332,Diesel,103.33333333333333,65.7,1.5
 C Class,2017.3333333333333,29980,Semi-Auto,15907.0,Diesel,145.0,53.3,2.0
unknown,2018.6666666666667,16633,Automatic,23979.0,Diesel,145.0,53.86666666666667,2.1
 GLC Class,2016.0,19300,Automatic,50043.0,Diesel,125.0,67.56666666666666,2.0666666666666664
 V Class,2019.0,38200,Automatic,3974.0,Diesel,145.0,45.6,2.2
 A Class,2017.0,17990,Manual,25000.0,Petrol,145.0,49.6,1.6
unknown,2018.6666666666667,24890,Semi-Auto,7859.0,Petrol,145.0,66.5,2.0
unknown,2019.0,39897,Semi-Auto,5927.0,Diesel,145.0,44.8,2.2
 E Class,2019.0,32640,Automatic,4008.6666666666665,Diesel,145.0,56.833333333333336,2.0
unknown,2018.6666666666667,27498,Semi-Auto,39872.0,Diesel,145.0,50.4,3.0
unknown,2019.0,22899,Semi-Auto,6502.0,Diesel,145.0,56.5,1.7
unknown,2019.0,31699,Semi-Auto,1000.0,Petrol,145.0,64.36666666666666,1.6666666666666667
 S Class,2019.0,60970,Automatic,1350.0,Diesel,145.0,48.7,2.033333333333333
unknown,2015.3333333333333,18362,Semi-Auto,27042.0,Diesel,20.0,74.3,1.7
 C Class,2017.0,19000,Semi-Auto,18511.666666666668,Diesel,65.0,65.33333333333333,2.1
 A Class,2017.0,21530,Semi-Auto,14817.0,Diesel,20.0,67.3,2.033333333333333
unknown,2019.0,19980,Semi-Auto,14269.0,Petrol,145.0,49.73333333333333,1.5
 A Class,2019.0,23499,Manual,3912.0,Petrol,145.0,46.166666666666664,1.3
 SL CLASS,2016.0,16500,Automatic,26955.0,Diesel,30.0,70.6,2.0
unknown,2017.0,14670,Automatic,34609.333333333336,Diesel,150.0,64.2,2.1
 GLC Class,2016.0,22800,Automatic,38797.0,Diesel,58.333333333333336,89.76666666666665,2.033333333333333
 E Class,2012.6666666666667,9995,Automatic,90000.0,Diesel,235.0,48.300000000000004,2.3666666666666667
 E Class,2014.0,14975,Semi-Auto,58145.0,Diesel,200.0,47.1,3.0
 B Class,2018.6666666666667,16990,Manual,5000.0,Petrol,145.0,53.03333333333333,1.6
 V Class,2019.0,18450,Manual,16989.0,Diesel,145.0,46.3,2.1
 A Class,2019.0,24439,Semi-Auto,4668.0,Diesel,145.0,48.20000000000001,1.5
 A Class,2018.0,30881,Semi-Auto,9840.0,Petrol,145.0,40.9,2.0
unknown,2018.0,21430,Semi-Auto,7011.0,Diesel,145.0,64.2,1.6
unknown,2015.0,24998,Semi-Auto,29036.0,Diesel,160.0,50.4,3.0
 GLC Class,2019.0,47980,Semi-Auto,3999.0,Petrol,145.0,27.4,2.033333333333333
unknown,2018.3333333333333,10932,Manual,11519.333333333334,Diesel,0.0,78.5,1.5
 E Class,2019.0,35659,Semi-Auto,3894.6666666666665,Diesel,145.0,42.8,2.0
 A Class,2016.0,15400,Semi-Auto,22388.333333333332,Diesel,20.0,68.9,2.1
unknown,2019.0,30799,Semi-Auto,5689.0,Petrol,145.0,47.9,2.0
unknown,2013.0,8450,Manual,46831.0,Diesel,125.0,61.4,1.8
unknown,2019.0,20950,Manual,35.0,Diesel,145.0,46.3,2.0
unknown,2019.0,38995,Semi-Auto,2064.0,Diesel,145.0,44.29999999999999,3.0
 C Class,2007.0,3890,Automatic,87000.0,Petrol,325.0,32.5,1.8
 C Class,2019.0,29427,Semi-Auto,5689.0,Petrol,145.0,44.1,2.0
 E Class,2015.6666666666667,54000,Semi-Auto,5648.0,Petrol,181.66666666666666,43.333333333333336,3.0
 A Class,2019.0,20640,Semi-Auto,3912.0,Petrol,145.0,46.166666666666664,1.3
 E Class,2017.0,22980,Semi-Auto,11855.0,Diesel,145.0,65.7,2.0
 C Class,2019.0,24599,Semi-Auto,14234.0,Petrol,145.0,46.3,1.5
 GLC Class,2019.0,39990,Automatic,9146.666666666666,Diesel,145.0,40.9,1.5999999999999999
 C Class,2018.0,18700,Automatic,34609.333333333336,Diesel,145.0,60.1,2.1
 B Class,2016.0,13000,Automatic,36418.0,Diesel,20.0,65.76666666666667,2.0666666666666664
 E Class,2017.3333333333333,22490,Automatic,15907.0,Diesel,145.0,72.4,2.0
 A Class,2018.0,19950,Automatic,89.0,Diesel,145.0,65.7,2.0
 A Class,2019.0,79999,Semi-Auto,13781.0,Petrol,145.0,30.1,4.0
 C Class,2019.0,25999,Semi-Auto,5922.0,Petrol,145.0,52.46666666666667,2.033333333333333
 A Class,2018.6666666666667,20480,Semi-Auto,9411.0,Diesel,145.0,65.7,1.5
 A Class,2015.0,14499,Manual,27240.0,Diesel,20.0,59.56666666666666,1.5
 C Class,2019.0,28950,Semi-Auto,5884.0,Diesel,145.0,54.3,2.0
unknown,2018.0,39000,Automatic,3161.0,Diesel,260.0,31.4,3.0
 A Class,2018.6666666666667,17599,Automatic,16371.0,Diesel,145.0,65.7,1.5
 C Class,2019.0,25980,Semi-Auto,13624.0,Petrol,145.0,45.6,2.0
 A Class,2007.0,2995,Manual,60000.0,Diesel,115.0,57.6,2.0
unknown,2016.0,13550,Manual,18304.0,Diesel,100.0,72.4,2.0
unknown,2019.0,34995,Semi-Auto,14335.0,Hybrid,140.0,176.6,2.0
 C Class,2016.0,16699,Automatic,26544.0,Diesel,20.0,64.2,2.1
unknown,2018.6666666666667,35990,Automatic,4749.0,Diesel,145.0,42.2,2.1
 A Class,2017.0,19999,Automatic,28243.0,Petrol,160.0,45.6,2.0
 GL Class,2016.0,18295,Automatic,17909.0,Petrol,100.0,50.4,1.6
 X-CLASS,2019.0,27995,Automatic,21000.0,Diesel,260.0,35.8,2.3
 E Class,2019.0,45995,Automatic,922.0,Diesel,145.0,64.36666666666666,1.6666666666666667
 GLE Class,2017.0,34998,Semi-Auto,40293.333333333336,Diesel,145.0,55.03333333333333,3.0
 GLC Class,2019.0,40991,Automatic,9146.666666666666,Diesel,145.0,40.9,1.5999999999999999
 C Class,2018.3333333333333,31980,Semi-Auto,7844.333333333333,Petrol,145.0,46.3,1.5
 GLE Class,2016.0,28498,Semi-Auto,22282.0,Diesel,205.0,59.93333333333334,2.1
 B Class,2018.0,16999,Automatic,12459.0,Diesel,145.0,68.9,1.5
unknown,2014.0,14000,Automatic,43413.0,Diesel,145.0,58.9,2.0
unknown,2019.0,32995,Automatic,6638.0,Petrol,145.0,66.5,2.0
 A Class,2013.0,11690,Semi-Auto,52029.0,Petrol,145.0,45.73333333333333,1.6
unknown,2018.6666666666667,23995,Automatic,7088.333333333333,Diesel,145.0,65.7,1.4333333333333333
unknown,2016.0,18199,Semi-Auto,22718.333333333332,Diesel,30.0,50.633333333333326,2.0
 E Class,2018.3333333333333,19000,Automatic,28950.0,Diesel,150.0,67.3,2.0
 A Class,2019.0,22799,Manual,8067.0,Petrol,145.0,28.5,1.3
 E Class,2017.3333333333333,12460,Automatic,21266.0,Diesel,96.66666666666667,53.5,2.1
 A Class,2016.0,12400,Semi-Auto,72000.0,Diesel,0.0,76.4,1.5
 E Class,2018.6666666666667,21490,Semi-Auto,25978.0,Diesel,145.0,61.4,2.0
 CL Class,2018.3333333333333,29199,Semi-Auto,2370.0,Petrol,145.0,39.8,2.0
unknown,2013.0,9998,Semi-Auto,34837.0,Diesel,30.0,65.39999999999999,1.8
 S Class,2018.0,124999,Automatic,1500.0,Petrol,145.0,31.7,4.0
 E Class,2015.6666666666667,16490,Automatic,31000.0,Diesel,125.0,57.7,2.1
 A Class,2018.0,21450,Automatic,34888.666666666664,Diesel,150.0,61.93333333333334,1.5
unknown,2019.0,47298,Automatic,2894.0,Diesel,145.0,38.2,2.9
unknown,2018.6666666666667,9750,Automatic,69700.0,Diesel,145.0,53.3,2.1
 C Class,2018.0,18498,Semi-Auto,30490.0,Hybrid,145.0,60.199999999999996,2.0
 C Class,2018.6666666666667,28351,Automatic,555.0,Diesel,145.0,55.4,2.0
unknown,2020.0,26495,Semi-Auto,1700.0,Diesel,145.0,56.5,2.0
 B Class,2016.3333333333333,9792,Manual,37789.0,Diesel,103.33333333333333,61.4,1.5
unknown,2018.6666666666667,49990,Automatic,7088.333333333333,Diesel,145.0,47.1,1.4333333333333333
 GLC Class,2019.0,43499,Semi-Auto,13075.0,Diesel,145.0,64.36666666666667,2.033333333333333
 C Class,2017.0,22980,Semi-Auto,22894.0,Petrol,145.0,47.1,2.0
 CL Class,2019.0,29399,Semi-Auto,2492.0,Petrol,145.0,68.6,2.0
unknown,2014.0,9475,Automatic,49276.0,Diesel,30.0,58.0,1.5
 C Class,2015.0,13890,Manual,36006.0,Diesel,55.0,65.23333333333333,2.1
 E Class,2017.0,21890,Semi-Auto,41235.666666666664,Diesel,160.0,52.3,3.0
 S Class,2017.0,57752,Semi-Auto,12376.0,Petrol,145.0,32.5,4.7
 CLS Class,2017.0,24913,Automatic,19926.0,Diesel,160.0,40.46666666666666,3.0
unknown,2017.0,21500,Semi-Auto,27772.0,Diesel,145.0,57.7,2.1
 A Class,2019.0,20549,Semi-Auto,10517.0,Petrol,145.0,53.3,2.0
 A Class,2016.3333333333333,15995,Semi-Auto,42500.0,Petrol,125.0,56.5,1.6
 A Class,2018.6666666666667,24495,Semi-Auto,9.0,Diesel,145.0,67.3,1.5
 SLK,2006.0,5990,Manual,39098.0,Petrol,565.0,28.5,3.0
 V Class,2018.0,42134,Automatic,8939.333333333334,Diesel,145.0,44.8,2.2
 E Class,2019.0,25780,Semi-Auto,15403.0,Diesel,145.0,72.4,2.0
 B Class,2017.0,17513,Automatic,14128.0,Diesel,13.333333333333334,68.9,2.033333333333333
unknown,2017.0,46995,Semi-Auto,24347.0,Petrol,145.0,32.8,4.0
 C Class,2016.0,25932,Semi-Auto,24420.0,Petrol,160.0,43.5,2.0
unknown,2010.0,5880,Automatic,42190.333333333336,Petrol,171.66666666666666,34.0,1.8
unknown,2019.0,34979,Automatic,5682.0,Diesel,145.0,46.166666666666664,2.9
 GLC Class,2018.0,26890,Semi-Auto,15200.0,Diesel,145.0,41.5,2.1
unknown,2018.0,34749,Automatic,40154.666666666664,Diesel,145.0,41.5,3.0
 B Class,2019.0,25899,Automatic,6664.0,Diesel,145.0,55.4,2.0
unknown,2019.0,26399,Semi-Auto,9961.0,Diesel,145.0,61.4,2.0
 C Class,2017.0,18000,Semi-Auto,24857.0,Diesel,131.66666666666666,62.8,2.1
unknown,2018.0,25699,Semi-Auto,5278.0,Diesel,145.0,56.5,2.1
 E Class,2017.0,20980,Semi-Auto,11855.0,Diesel,145.0,65.7,2.0
 GLA Class,2019.0,23780,Semi-Auto,12580.0,Diesel,145.0,67.3,2.1
 E Class,2019.0,25499,Semi-Auto,7488.0,Diesel,145.0,67.3,2.0
unknown,2016.0,17890,Automatic,44184.0,Petrol,145.0,50.4,2.0
 E Class,2018.6666666666667,29480,Semi-Auto,7859.0,Diesel,145.0,61.4,2.3666666666666667
unknown,2020.0,40480,Semi-Auto,29.0,Diesel,145.0,44.8,2.0
 GLC Class,2019.0,37116,Automatic,14022.333333333334,Diesel,163.33333333333334,40.9,2.0
 C Class,2019.0,29549,Semi-Auto,9053.0,Petrol,145.0,44.1,2.0
 A Class,2013.0,8495,Manual,74000.0,Diesel,96.66666666666667,74.3,1.8666666666666665
 C Class,2017.3333333333333,36991,Automatic,15907.0,Diesel,145.0,64.2,2.0
unknown,2018.6666666666667,29450,Automatic,7614.666666666667,Diesel,145.0,50.6,2.0
 GLE Class,2016.0,36070,Semi-Auto,22981.0,Diesel,300.0,39.2,3.0
 C Class,2019.0,35399,Semi-Auto,1273.0,Petrol,145.0,44.1,1.5
unknown,2015.6666666666667,13500,Manual,29836.0,Diesel,20.0,68.9,1.5
unknown,2020.0,35980,Semi-Auto,7433.0,Diesel,145.0,64.93333333333332,2.0
 C Class,2018.6666666666667,21998,Semi-Auto,15935.0,Diesel,145.0,61.4,2.1
 C Class,2019.0,30910,Semi-Auto,11810.0,Diesel,145.0,55.4,2.0
unknown,2019.0,45099,Semi-Auto,9071.0,Petrol,145.0,32.5,3.0
 GLA Class,2015.6666666666667,16250,Automatic,34609.333333333336,Diesel,125.0,59.96666666666667,2.1
 C Class,2016.0,18990,Semi-Auto,26413.0,Diesel,20.0,64.2,2.1
unknown,2019.0,32399,Automatic,5415.0,Petrol,145.0,68.6,2.0
 CL Class,2016.0,14500,Semi-Auto,87571.0,Diesel,20.0,70.16666666666667,2.033333333333333
 C Class,2018.3333333333333,33699,Semi-Auto,1604.0,Petrol,145.0,42.2,2.0
 C Class,2017.0,20990,Automatic,20000.0,Diesel,56.666666666666664,60.1,2.1
 SLK,2015.0,14990,Semi-Auto,40625.0,Diesel,150.0,56.5,2.0
 C Class,2018.6666666666667,18750,Semi-Auto,30000.0,Diesel,150.0,50.63333333333333,1.6
 C Class,2019.0,23980,Semi-Auto,5164.0,Petrol,145.0,52.46666666666667,1.5
 C Class,2018.0,29199,Semi-Auto,9381.0,Diesel,145.0,54.3,2.0
 CLA Class,2018.0,18100,Automatic,11751.0,Petrol,146.66666666666666,52.3,2.966666666666667
 A Class,2019.0,21660,Semi-Auto,4354.0,Diesel,145.0,67.3,1.5
unknown,2017.0,17999,Semi-Auto,37564.0,Hybrid,0.0,134.5,2.0
 C Class,2016.0,18498,Semi-Auto,20618.0,Diesel,30.0,64.2,2.0
 CL Class,2018.0,22997,Semi-Auto,13546.666666666666,Diesel,145.0,51.43333333333334,2.1666666666666665
 GLA Class,2017.0,30998,Semi-Auto,13409.0,Petrol,235.0,38.2,2.0
 CL Class,2018.3333333333333,22661,Semi-Auto,14776.0,Petrol,200.0,42.8,2.0
 C Class,2016.0,19995,Automatic,29578.0,Diesel,181.66666666666666,60.1,2.6999999999999997
 E Class,2019.0,24399,Semi-Auto,14391.0,Diesel,145.0,72.4,2.0
 A Class,2019.0,18499,Semi-Auto,18585.0,Diesel,145.0,65.7,2.033333333333333
 A Class,2019.0,22899,Automatic,442.0,Diesel,145.0,62.8,1.5
unknown,2019.0,22926,Semi-Auto,7159.0,Diesel,145.0,43.76666666666667,1.5
 C Class,2016.0,21502,Semi-Auto,17109.0,Diesel,30.0,64.2,2.1
 E Class,2019.0,26980,Semi-Auto,4180.0,Diesel,145.0,67.3,2.0
 C Class,2020.0,30500,Semi-Auto,700.0,Diesel,145.0,61.03333333333333,2.0
 GL Class,2015.0,15599,Automatic,54965.0,Diesel,125.0,55.4,2.1
 E Class,2015.0,20480,Automatic,41964.0,Diesel,160.0,51.4,2.6999999999999997
unknown,2016.0,22765,Automatic,34609.333333333336,Diesel,26.666666666666668,65.7,2.1
 A Class,2017.0,16392,Manual,18969.0,Diesel,126.66666666666667,66.8,1.9333333333333336
unknown,2018.6666666666667,20352,Semi-Auto,1480.6666666666667,Petrol,145.0,46.633333333333326,1.6
 C Class,2016.0,17000,Automatic,68429.0,Diesel,30.0,64.2,2.1
 C Class,2018.6666666666667,37995,Semi-Auto,5671.0,Petrol,145.0,51.63333333333333,1.5
 B Class,2016.0,13500,Manual,24276.0,Diesel,30.0,65.7,1.9000000000000001
 A Class,2018.6666666666667,15800,Manual,22698.0,Petrol,150.0,50.79999999999999,2.966666666666667
 E Class,2019.0,49699,Semi-Auto,4612.0,Petrol,145.0,46.333333333333336,1.9333333333333333
 E Class,2019.0,34695,Semi-Auto,2676.0,Hybrid,135.0,57.166666666666664,2.0
 GLE Class,2019.0,56000,Semi-Auto,7704.0,Petrol,145.0,44.86666666666667,3.0
unknown,2014.0,14498,Semi-Auto,39442.0,Diesel,20.0,66.80000000000001,1.9000000000000001
 C Class,2016.0,20995,Semi-Auto,14909.0,Diesel,30.0,64.2,2.1
unknown,2019.0,31480,Semi-Auto,34609.333333333336,Diesel,145.0,56.5,2.1
 C Class,2019.0,20449,Semi-Auto,13865.0,Diesel,145.0,61.4,2.0
unknown,2020.0,26400,Semi-Auto,266.0,Petrol,145.0,37.2,1.6
 B Class,2017.0,11998,Manual,44480.0,Diesel,30.0,61.9,2.1
unknown,2016.0,24480,Semi-Auto,31730.0,Diesel,131.66666666666666,56.5,2.1
 GLA Class,2016.0,19498,Semi-Auto,27846.0,Diesel,125.0,64.7,2.1
unknown,2019.0,32995,Semi-Auto,6502.0,Petrol,145.0,36.2,1.5999999999999999
 C Class,2018.6666666666667,26599,Semi-Auto,3341.0,Petrol,145.0,45.6,2.3333333333333335
 C Class,2016.6666666666667,13300,Manual,42622.0,Diesel,20.0,70.6,2.1
 E Class,2018.3333333333333,25999,Semi-Auto,3900.0,Diesel,145.0,72.4,2.0
 GLC Class,2018.0,27500,Semi-Auto,23303.0,Diesel,145.0,56.5,2.1
 E Class,2018.0,18304,Semi-Auto,45905.0,Diesel,145.0,70.10000000000001,2.0
