model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 C Class,2016,18349,Semi-Auto,22000,Diesel,30,64.2,2.1
 GLA Class,2015,17749,Semi-Auto,34012,Diesel,125,56.5,
 B Class,2019,22399,Semi-Auto,13969,Petrol,145,45.6,1.3
 E Class,2017,22149,Semi-Auto,13797,Diesel,145,61.4,2.0
,2019,21199,Semi-Auto,,Petrol,145,,1.3
 C Class,2019,27199,Semi-Auto,,Diesel,145,56.5,2.0
 C Class,,29249,Semi-Auto,1768,Diesel,145,57.7,
 C Class,,17999,Semi-Auto,,Diesel,145,,
 E Class,2017,20999,Semi-Auto,43232,Diesel,145,65.7,
 A Class,2020,24889,Semi-Auto,,Diesel,,62.8,1.5
 A Class,,24889,Semi-Auto,,Diesel,145,62.8,
 A Class,,24889,Semi-Auto,,Diesel,145,,1.5
 A Class,2020,24889,Semi-Auto,1000,Diesel,145,62.8,1.5
,2016,19999,Semi-Auto,17807,Petrol,,,
,2018,33688,Semi-Auto,1500,Diesel,145,,3.0
 A Class,2020,24889,Semi-Auto,,Diesel,145,,1.5
,2014,16249,Semi-Auto,,Diesel,30,62.8,2.1
 GLC Class,,43299,Semi-Auto,9235,Diesel,,40.4,2.0
 C Class,2017,24499,Semi-Auto,,Diesel,150,67.3,2.1
 GLC Class,,32500,Semi-Auto,3500,Diesel,150,44.8,
 A Class,2019,20699,Semi-Auto,,Petrol,,,1.3
 GLC Class,,22699,Semi-Auto,31995,Diesel,125,,2.1
,,20349,Semi-Auto,14391,Diesel,,,
 A Class,2017,31989,Semi-Auto,29852,Petrol,150,40.9,2.0
 GLC Class,2019,41399,Semi-Auto,3183,Diesel,150,40.4,2.0
 C Class,,33799,Semi-Auto,,Diesel,,55.4,2.0
 E Class,2019,24749,Semi-Auto,,Diesel,145,,2.0
,2019,25899,Semi-Auto,11151,Petrol,145,44.1,
 GLA Class,2019,23099,Semi-Auto,15375,Diesel,145,67.3,2.1
 A Class,2019,18849,Manual,2000,Diesel,,68.9,1.5
,2019,24599,Semi-Auto,,Petrol,145,46.3,
 SL CLASS,,29649,Semi-Auto,,Petrol,145,,2.0
 E Class,2019,37699,Semi-Auto,11588,Diesel,145,48.7,
 C Class,2015,16999,Semi-Auto,32119,Diesel,30,,
 C Class,2019,24039,Manual,1066,Petrol,145,,1.6
 C Class,,17799,Semi-Auto,47309,Diesel,30,64.2,2.1
 C Class,2017,22999,Semi-Auto,26935,Diesel,,,2.1
 E Class,2016,19799,Semi-Auto,5548,Diesel,125,,2.1
,2019,22299,Semi-Auto,2750,Diesel,145,65.7,1.5
 CL Class,,20599,Manual,4526,Petrol,,51.4,1.6
 A Class,,16799,Semi-Auto,16145,Petrol,,,1.6
,2016,21099,Semi-Auto,9272,Diesel,20,,2.1
,2018,21399,Semi-Auto,17999,Diesel,150,56.5,
,2016,19999,Semi-Auto,,Diesel,125,,2.1
,2019,28749,Semi-Auto,,Diesel,145,,2.0
 GLC Class,2019,30649,Semi-Auto,,Diesel,145,56.5,
,2016,17749,Semi-Auto,42958,Diesel,20,,2.1
 A Class,,16099,Manual,17930,Diesel,145,68.9,1.5
 C Class,2017,20099,Semi-Auto,28408,Diesel,30,,
,2014,12499,Manual,46274,Diesel,20,,1.5
,,15199,Semi-Auto,39721,Diesel,,,2.1
 A Class,2016,13799,Manual,23000,Diesel,20,72.4,1.5
,,20299,Semi-Auto,35207,Diesel,,67.3,2.1
 E Class,2017,22499,Semi-Auto,,Diesel,,65.7,
 A Class,2018,17699,Manual,,Petrol,145,,1.6
,2019,37189,Semi-Auto,1000,Diesel,145,40.9,2.0
,2019,24669,Semi-Auto,1000,Diesel,145,65.7,1.5
 GLC Class,,39579,Semi-Auto,,Petrol,145,,2.0
 A Class,,25879,Semi-Auto,1227,Petrol,,53.3,1.3
 C Class,2016,16499,Semi-Auto,35459,Diesel,,,2.1
,,42359,Semi-Auto,,Diesel,,40.4,2.0
 C Class,2020,33469,Semi-Auto,,Diesel,145,54.3,1.6
,2020,25729,Semi-Auto,,Petrol,145,,1.3
 A Class,,24199,Semi-Auto,,Diesel,145,67.3,1.5
,,24999,Semi-Auto,2900,Diesel,145,,2.0
 C Class,2019,29399,Semi-Auto,,Petrol,,42.2,1.6
 CL Class,,26299,Semi-Auto,5716,Petrol,,,
 CLS Class,,40099,Semi-Auto,,Diesel,,,2.9
 CL Class,2019,26799,Semi-Auto,3569,Petrol,,,2.0
 A Class,2019,22899,Semi-Auto,4264,Diesel,145,56.5,2.0
 C Class,2017,42299,Semi-Auto,18804,Petrol,145,32.8,4.0
 GLA Class,2019,25799,Semi-Auto,11910,Diesel,145,56.5,2.1
,,16599,Manual,13848,Petrol,125,51.4,1.6
,2019,32949,Semi-Auto,9051,Diesel,145,,2.0
 A Class,,16099,Semi-Auto,,Diesel,20,68.9,2.1
 C Class,2019,29649,Semi-Auto,9809,Diesel,145,,2.0
 A Class,,20399,Semi-Auto,7370,Petrol,145,28.5,
,2016,16549,Semi-Auto,,Petrol,125,,1.6
,2017,21449,Semi-Auto,35782,Diesel,125,60.1,2.1
 B Class,2019,23899,Semi-Auto,,Diesel,,,1.5
 A Class,,20599,Semi-Auto,10088,Petrol,145,53.3,1.3
 E Class,2019,24749,Semi-Auto,,Diesel,145,,
 E Class,2019,24749,Semi-Auto,14186,Diesel,,,2.0
 CL Class,2019,26449,Semi-Auto,9859,Diesel,,51.4,
 E Class,2019,24799,Semi-Auto,14143,Diesel,145,72.4,2.0
,2019,34999,Semi-Auto,14461,Diesel,145,48.7,3.0
 A Class,2019,19899,Manual,11527,Petrol,145,,1.3
,2017,21299,Semi-Auto,2731,Diesel,125,,
 A Class,2019,24299,Semi-Auto,2106,Diesel,,67.3,1.5
,,62499,Semi-Auto,7689,Petrol,145,,4.0
 CL Class,2019,26099,Semi-Auto,,Diesel,145,,2.2
 A Class,,24399,Semi-Auto,2113,Diesel,145,56.5,2.0
 E Class,2017,21999,Semi-Auto,,Diesel,145,65.7,
,,25389,Semi-Auto,,Petrol,145,45.6,1.5
 SL CLASS,2019,47789,Semi-Auto,,Petrol,145,,3.0
,,20199,Semi-Auto,,Diesel,145,,2.1
,2016,19499,Semi-Auto,26000,Diesel,30,64.2,
,,20199,Semi-Auto,3653,Diesel,150,,1.5
 GLE Class,2017,28149,Semi-Auto,40897,Diesel,,42.8,3.0
 C Class,2019,29749,Semi-Auto,8559,Diesel,145,64.2,2.0
 A Class,2019,19649,Semi-Auto,,Diesel,,68.9,
 E Class,,28449,Semi-Auto,12778,Diesel,145,58.9,2.0
,2019,26049,Semi-Auto,14067,Diesel,145,51.4,2.2
 C Class,,25749,Semi-Auto,13807,Diesel,145,61.4,2.0
 B Class,2017,13449,Manual,18683,Diesel,,68.9,
,2019,38699,Semi-Auto,3668,Petrol,145,30.4,
 E Class,,41989,Semi-Auto,7604,Petrol,145,,3.0
 E Class,,31299,Semi-Auto,,Diesel,,,
,,22549,Semi-Auto,,Diesel,145,65.7,2.0
 C Class,2019,29299,Semi-Auto,2758,Petrol,145,44.1,2.0
 C Class,2019,40649,Semi-Auto,,Petrol,,,3.0
,2016,17349,Semi-Auto,31808,Diesel,,67.3,
 C Class,,16199,Semi-Auto,21539,Diesel,20,,2.1
 C Class,2019,40749,Semi-Auto,7749,Petrol,145,,3.0
 GLC Class,2019,45399,Semi-Auto,1788,Diesel,145,,2.0
 A Class,,21099,Semi-Auto,5475,Petrol,150,53.3,1.3
 E Class,2017,19499,Semi-Auto,28180,Diesel,150,72.4,
 B Class,2019,22299,Semi-Auto,,Petrol,150,45.6,1.3
 GLA Class,,17799,Semi-Auto,23500,Diesel,20,67.3,2.1
 B Class,2016,13999,Semi-Auto,40500,Diesel,20,68.9,
 C Class,,24299,Semi-Auto,,Diesel,145,61.4,2.0
,2018,23649,Semi-Auto,,Diesel,145,,
,2019,23499,Semi-Auto,,Diesel,,61.4,2.0
,2019,47749,Semi-Auto,11168,Diesel,145,,3.0
 C Class,,29649,Semi-Auto,2874,Diesel,,57.7,2.0
 B Class,,27999,Semi-Auto,2475,Diesel,145,,2.0
,2019,20999,Semi-Auto,13731,Diesel,145,61.4,
 B Class,,22699,Semi-Auto,,Petrol,145,45.6,1.3
,,24049,Semi-Auto,12880,Diesel,145,,2.0
,2019,25799,Semi-Auto,7144,Petrol,145,46.3,1.5
 C Class,2019,25299,Semi-Auto,10061,Petrol,145,46.3,1.5
,,21199,Semi-Auto,4784,Petrol,145,53.3,
 C Class,2019,19849,Semi-Auto,14009,Petrol,145,,1.5
 C Class,2019,19849,Semi-Auto,13938,Petrol,,46.3,1.5
 E Class,,25149,Semi-Auto,10807,Diesel,145,72.4,2.0
 GLA Class,2018,24099,Semi-Auto,,Diesel,,56.5,2.1
 C Class,,33599,Semi-Auto,1000,Petrol,145,44.1,2.0
 S Class,2019,54899,Semi-Auto,,Diesel,145,52.3,
,2019,34039,Semi-Auto,1000,Petrol,145,44.1,1.5
,2019,33789,Semi-Auto,1000,Diesel,145,61.4,2.0
 C Class,2016,19599,Semi-Auto,68770,Hybrid,0,74.3,
 A Class,2017,17049,Semi-Auto,15001,Diesel,145,68.9,2.1
 SL CLASS,2019,31999,Semi-Auto,192,Petrol,145,,2.0
,2019,25699,Semi-Auto,,Diesel,145,61.4,2.0
 C Class,2019,25699,Semi-Auto,15067,Diesel,145,61.4,
 E Class,2018,22499,Semi-Auto,15961,Diesel,145,,2.0
 GLC Class,2019,44499,Semi-Auto,10000,Petrol,145,34.0,
 C Class,2017,14999,Semi-Auto,35600,Petrol,,,
 C Class,2019,29999,Semi-Auto,6266,Diesel,,57.7,2.0
,2016,14499,Semi-Auto,,Diesel,20,,2.1
 GLA Class,2019,22199,Semi-Auto,12117,Diesel,,,2.1
 SLK,2014,11699,Automatic,,Diesel,145,56.5,2.0
 GLA Class,2015,16199,Manual,15546,Diesel,20,64.2,2.1
 GLA Class,2016,14799,Manual,47965,Diesel,20,67.3,
 GLC Class,2018,26399,Semi-Auto,13900,Petrol,145,,
,2017,23899,Semi-Auto,,Diesel,145,65.7,
 E Class,2017,21099,Semi-Auto,,Diesel,145,65.7,
 C Class,,34849,Semi-Auto,5376,Petrol,145,,3.0
 E Class,2017,21399,Semi-Auto,,Diesel,145,,2.0
 C Class,2017,15699,Manual,15252,Petrol,,53.3,2.0
 A Class,2016,15499,Manual,7772,Diesel,,72.4,1.5
 GLA Class,2019,23199,Semi-Auto,14858,Diesel,145,,2.1
 E Class,2019,24449,Semi-Auto,14313,Diesel,145,72.4,2.0
 E Class,,24349,Semi-Auto,15189,Diesel,145,72.4,2.0
 E Class,2019,28899,Semi-Auto,13828,Diesel,145,58.9,2.0
 C Class,,24249,Semi-Auto,15764,Petrol,145,44.1,1.5
 B Class,2019,22299,Semi-Auto,,Petrol,145,45.6,1.3
 E Class,2019,25899,Automatic,11959,Diesel,145,72.4,2.0
 E Class,,26099,Semi-Auto,9401,Diesel,145,72.4,
 E Class,2018,29499,Semi-Auto,6841,Diesel,150,57.7,
 C Class,2019,34499,Semi-Auto,3822,Petrol,145,44.1,2.0
 C Class,2019,30249,Semi-Auto,10525,Diesel,145,54.3,2.0
 CL Class,2019,30299,Semi-Auto,7772,Petrol,145,,
 GLE Class,2019,46549,Semi-Auto,8207,Diesel,145,,2.0
 GLA Class,2019,23099,Semi-Auto,13723,Diesel,145,67.3,2.1
 GLC Class,2019,32049,Semi-Auto,10698,Diesel,145,42.2,2.1
 C Class,2019,21449,Semi-Auto,20480,Petrol,145,46.3,
 C Class,2019,19899,Semi-Auto,,Petrol,,,1.5
,2019,19599,Semi-Auto,15669,Petrol,,46.3,1.5
,,24449,Semi-Auto,13679,Diesel,145,,2.0
 CLS Class,2019,38899,Semi-Auto,7937,Diesel,145,48.7,2.9
,2019,22199,Semi-Auto,2889,Diesel,145,,
 E Class,2019,36749,Semi-Auto,2422,Diesel,,,
 SL CLASS,,30389,Semi-Auto,46000,Petrol,,36.7,3.0
 B Class,2019,22299,Semi-Auto,,Petrol,145,,1.3
,2019,22499,Semi-Auto,12706,Petrol,145,45.6,1.3
 E Class,,20899,Semi-Auto,,Diesel,145,72.4,2.0
,,23199,Manual,2000,Diesel,,65.7,1.6
 SL CLASS,2019,29799,Semi-Auto,,Petrol,145,,
 E Class,2018,34199,Semi-Auto,18331,Diesel,145,41.5,3.0
 C Class,2019,25499,Semi-Auto,16121,Diesel,145,61.4,2.0
 C Class,2019,20999,Semi-Auto,12394,Diesel,145,61.4,
,2018,18449,Semi-Auto,6501,Diesel,145,65.7,
,2018,17299,Semi-Auto,12450,Petrol,145,52.3,
,2015,14899,Semi-Auto,46000,Diesel,20,,2.1
,,22499,Semi-Auto,21301,Diesel,145,65.7,
 GLC Class,2019,32199,Semi-Auto,,Diesel,145,41.5,
 E Class,2019,38899,Semi-Auto,2247,Diesel,145,48.7,3.0
 C Class,2019,29699,Semi-Auto,5766,Diesel,,61.4,2.0
,2019,25599,Semi-Auto,15391,Diesel,145,61.4,2.0
,2017,19999,Semi-Auto,,Diesel,145,72.4,
 C Class,2018,23899,Semi-Auto,11896,Petrol,145,46.3,
 C Class,2019,28999,Semi-Auto,5789,Diesel,145,61.4,2.0
,2019,28999,Semi-Auto,,Diesel,145,61.4,2.0
 C Class,2019,28799,Semi-Auto,2000,Diesel,145,,
 E Class,,26199,Semi-Auto,2000,Diesel,,72.4,2.0
 CL Class,2020,28319,Semi-Auto,1000,Petrol,145,,1.3
 C Class,2017,27699,Semi-Auto,33475,Petrol,,36.2,3.0
,2015,23549,Semi-Auto,,Diesel,125,,2.1
 CLS Class,,20699,Semi-Auto,23629,Diesel,145,56.5,
,2019,25749,Semi-Auto,,Diesel,,61.4,2.0
 C Class,2019,26299,Semi-Auto,,Petrol,145,47.1,1.5
 C Class,2019,25949,Semi-Auto,,Petrol,145,,1.5
 C Class,,26449,Semi-Auto,7382,Petrol,145,47.1,1.5
,2019,24349,Semi-Auto,,Diesel,,72.4,
 GLC Class,,31649,Semi-Auto,,Petrol,145,43.5,2.0
 C Class,2016,20199,Semi-Auto,34400,Diesel,,67.3,2.1
 E Class,,20049,Semi-Auto,24242,Diesel,20,72.4,2.0
,,17999,Semi-Auto,,Diesel,125,56.6,
,,25249,Semi-Auto,10597,Petrol,145,46.3,1.5
 C Class,2019,31999,Semi-Auto,2570,Diesel,145,57.7,
 A Class,2019,21399,Semi-Auto,9085,Petrol,,,1.3
 GLA Class,2019,23799,Semi-Auto,7836,Diesel,145,67.3,2.1
 CLS Class,2019,44999,Semi-Auto,6465,Diesel,145,,
 CLS Class,2019,44599,Semi-Auto,,Diesel,145,47.9,2.9
,,24999,Semi-Auto,,Diesel,145,67.3,
,,16999,Semi-Auto,,Diesel,,,
,2019,30199,Semi-Auto,4102,Diesel,145,56.5,2.1
 A Class,2019,23699,Semi-Auto,,Diesel,145,62.8,
 C Class,2017,22399,Semi-Auto,19906,Petrol,160,43.5,2.0
 GLA Class,2017,20699,Semi-Auto,15169,Diesel,145,56.5,2.1
 C Class,,23999,Semi-Auto,21212,Diesel,150,67.3,
 GLE Class,,49199,Semi-Auto,6785,Diesel,,36.7,3.0
 GLA Class,2019,26599,Semi-Auto,2000,Petrol,150,36.2,1.6
,,25399,Semi-Auto,4059,Petrol,150,28.5,
 C Class,2019,31199,Semi-Auto,2000,Petrol,150,44.1,1.5
 GLE Class,2019,53199,Semi-Auto,2504,Diesel,150,32.8,
,,34799,Semi-Auto,3778,Petrol,150,,2.0
 CL Class,2019,26049,Semi-Auto,14042,Diesel,150,,2.2
 CL Class,2019,26349,Semi-Auto,10893,Diesel,150,,2.2
,2019,37299,Semi-Auto,14031,Diesel,145,48.7,3.0
 E Class,,28799,Semi-Auto,12236,Diesel,145,58.9,2.0
,2017,21599,Semi-Auto,28234,Diesel,145,65.7,
 E Class,,18999,Semi-Auto,,Diesel,145,72.4,2.0
 E Class,2017,20699,Semi-Auto,26442,Diesel,,72.4,2.0
 E Class,,22499,Semi-Auto,19493,Diesel,145,65.7,2.0
 C Class,,26499,Semi-Auto,11700,Petrol,145,47.1,1.5
,2019,24399,Semi-Auto,15028,Petrol,,46.3,1.5
 C Class,,28299,Semi-Auto,,Diesel,145,56.5,2.0
 C Class,2019,20299,Semi-Auto,,Petrol,145,46.3,1.5
,2019,22899,Semi-Auto,9288,Petrol,145,45.6,1.3
 C Class,2019,29999,Semi-Auto,5979,Petrol,145,44.1,2.0
 E Class,2020,44500,Semi-Auto,,Diesel,,42.8,
 C Class,2020,34500,Semi-Auto,100,Diesel,145,48.7,2.0
 C Class,2020,34500,Semi-Auto,100,Diesel,145,,
 E Class,2020,44500,Semi-Auto,100,Diesel,145,42.8,
 C Class,2020,31000,Semi-Auto,100,Diesel,145,64.2,
 C Class,2020,30500,Semi-Auto,700,Diesel,145,,2.0
,2020,30500,Semi-Auto,100,Diesel,145,,2.0
,2020,27300,Semi-Auto,,Petrol,145,35.8,1.6
 E Class,2019,24000,Semi-Auto,13945,Diesel,145,72.4,2.0
 S Class,2019,46250,Semi-Auto,9252,Diesel,145,52.3,3.0
 CL Class,2017,18099,Semi-Auto,42300,Diesel,,58.9,2.1
 GLE Class,2017,30199,Semi-Auto,23632,Diesel,145,,
 E Class,2017,22299,Semi-Auto,21702,Diesel,145,65.7,2.0
 A Class,2019,21999,Manual,1738,Petrol,145,47.1,1.3
 B Class,2019,26599,Semi-Auto,,Diesel,145,55.4,2.0
 C Class,,26799,Semi-Auto,2277,Petrol,145,,1.5
 C Class,2019,31499,Semi-Auto,9486,Diesel,145,54.3,
 GLC Class,,38099,Semi-Auto,,Diesel,,,2.1
 E Class,2019,35349,Semi-Auto,11598,Diesel,145,48.7,
,2018,22299,Semi-Auto,11597,Diesel,,67.3,
 E Class,,25999,Semi-Auto,12274,Diesel,145,,2.0
 B Class,,22199,Semi-Auto,,Petrol,,,
 E Class,2019,25499,Semi-Auto,10423,Diesel,,72.4,
 E Class,2019,24799,Semi-Auto,,Diesel,,72.4,
,,20849,Semi-Auto,,Diesel,145,,
,,18749,Manual,20646,Diesel,145,64.2,2.1
 E Class,2017,20849,Semi-Auto,23472,Diesel,145,72.4,2.0
,2018,28389,Semi-Auto,5454,Diesel,145,57.7,2.0
 C Class,2018,22849,Semi-Auto,8641,Petrol,145,,1.5
 C Class,2019,20249,Semi-Auto,14426,Petrol,145,46.3,1.5
 A Class,2020,26500,Semi-Auto,,Diesel,150,56.5,
 GLC Class,,35000,Semi-Auto,23500,Petrol,150,,3.0
 CLS Class,2017,20000,Semi-Auto,,Diesel,145,57.7,2.1
 CLS Class,,19113,Semi-Auto,39972,Diesel,125,57.7,
 A Class,2020,31500,Semi-Auto,1000,Hybrid,135,1.1,1.3
 C Class,,34500,Semi-Auto,100,Diesel,145,48.7,2.0
 C Class,2020,34500,Semi-Auto,100,Diesel,145,48.7,2.0
 C Class,2020,30500,Semi-Auto,100,Diesel,145,64.2,
 E Class,,44500,Semi-Auto,2000,Diesel,145,42.8,3.0
 A Class,2020,26000,Semi-Auto,4250,Petrol,,53.3,1.3
,2020,25500,Semi-Auto,2902,Petrol,145,53.3,
,2019,39700,Semi-Auto,,Hybrid,135,,
 GLC Class,,36000,Semi-Auto,,Diesel,145,40.9,2.0
 GLC Class,,27000,Semi-Auto,,Diesel,125,,2.1
 E Class,2019,62500,Automatic,3200,Petrol,,30.1,
 A Class,2020,26000,Semi-Auto,4500,Petrol,145,,1.3
 GLC Class,2019,32148,Semi-Auto,4000,Diesel,145,,2.0
 E Class,2019,27770,Semi-Auto,,Diesel,145,,
 GLC Class,2019,34800,Semi-Auto,10747,Diesel,145,,2.0
 GLC Class,2019,51500,Semi-Auto,23500,Petrol,150,,4.0
,,35159,Automatic,100,Diesel,145,47.9,2.0
 GLA Class,2015,17499,Semi-Auto,47000,Diesel,,56.5,2.1
 C Class,2016,17399,Semi-Auto,36074,Diesel,30,64.2,1.6
,,22000,Semi-Auto,,Diesel,145,65.7,2.1
,2019,33680,Semi-Auto,9854,Petrol,,,
 A Class,,24500,Semi-Auto,8092,Diesel,145,62.8,
,2017,20600,Semi-Auto,29543,Diesel,145,60.1,2.1
 GLC Class,2019,32000,Semi-Auto,,Diesel,150,44.8,2.0
 B Class,2013,9500,Semi-Auto,,Petrol,,,1.6
,2018,45200,Semi-Auto,9139,Diesel,145,36.7,3.0
,2019,30879,Semi-Auto,7686,Diesel,145,,2.0
 C Class,2018,23800,Semi-Auto,12745,Diesel,145,61.4,2.0
 E Class,2019,34950,Semi-Auto,13997,Diesel,,48.7,3.0
 GLA Class,2015,20999,Semi-Auto,13510,Diesel,,56.5,2.1
,2017,43949,Semi-Auto,14263,Petrol,300,32.8,
,2016,12149,Manual,,Diesel,0,80.7,1.5
 A Class,,23199,Semi-Auto,2301,Petrol,145,,
 E Class,2017,20789,Semi-Auto,22960,Diesel,150,72.4,2.0
 A Class,2016,16799,Semi-Auto,,Petrol,125,,1.6
,,13449,Semi-Auto,40908,Diesel,145,,
 CLS Class,2019,38500,Semi-Auto,3354,Diesel,145,48.7,2.9
 A Class,2016,27500,Semi-Auto,37132,Petrol,200,40.9,2.0
 C Class,,20500,Semi-Auto,40782,Diesel,,58.9,
 C Class,2019,28500,Automatic,8820,Diesel,145,,2.0
 GLA Class,,23500,Semi-Auto,,Diesel,145,67.3,2.1
 CL Class,2019,25400,Semi-Auto,14090,Diesel,145,51.4,2.2
,2019,28150,Semi-Auto,10936,Diesel,,57.7,2.0
 C Class,2019,26895,Semi-Auto,5678,Diesel,145,61.4,2.0
 C Class,2019,24500,Semi-Auto,15004,Diesel,145,,2.0
 GLA Class,2019,24649,Semi-Auto,,Petrol,,,1.6
,2019,25549,Semi-Auto,8597,Petrol,145,46.3,
,2019,23849,Semi-Auto,5036,Petrol,,53.3,1.3
,2019,19749,Semi-Auto,14536,Petrol,,46.3,
 A Class,2019,19849,Manual,,Petrol,,28.5,1.3
 CL Class,2019,26249,Semi-Auto,,Diesel,145,51.4,
 C Class,,26249,Semi-Auto,3696,Petrol,145,43.5,2.0
,2019,29199,Semi-Auto,11242,Diesel,145,,
,2019,25199,Semi-Auto,6354,Petrol,,44.1,
 B Class,,20200,Semi-Auto,9221,Petrol,,45.6,1.3
 CL Class,,19000,Semi-Auto,3116,Diesel,145,67.3,2.1
,,25000,Automatic,,Diesel,,65.7,2.1
 C Class,2019,44000,Semi-Auto,,Petrol,145,,3.0
,,57000,Semi-Auto,7283,Diesel,,48.7,3.0
 GLE Class,2017,43500,Semi-Auto,6001,Petrol,145,31.7,3.0
 C Class,,25000,Semi-Auto,10000,Diesel,145,,1.6
,2019,24500,Semi-Auto,9200,Petrol,,45.6,1.5
 CLS Class,,42000,Semi-Auto,12000,Diesel,145,,2.9
 C Class,2019,26500,Semi-Auto,3000,Diesel,,,1.6
,2019,22800,Semi-Auto,,Petrol,145,45.6,
 E Class,2019,25000,Semi-Auto,,Diesel,145,72.4,2.0
 GLA Class,,22400,Semi-Auto,,Diesel,145,,
 C Class,,19000,Semi-Auto,,Diesel,145,,2.1
 B Class,2019,20000,Semi-Auto,,Petrol,145,,1.3
 C Class,2019,28000,Semi-Auto,,Diesel,145,57.7,
 C Class,,25000,Semi-Auto,11150,Diesel,145,,
,2019,28200,Semi-Auto,13615,Diesel,145,,2.0
 E Class,,18850,Semi-Auto,24053,Diesel,125,56.5,2.1
,2020,25729,Semi-Auto,1000,Petrol,145,53.3,1.3
 C Class,2019,24648,Semi-Auto,10651,Diesel,145,60.1,2.1
 E Class,2019,35699,Semi-Auto,,Diesel,145,48.7,
,2019,36349,Semi-Auto,2095,Diesel,,,2.0
 GLE Class,2019,55500,Semi-Auto,12000,Diesel,145,32.5,
 E Class,2019,24799,Semi-Auto,13901,Diesel,145,72.4,2.0
 B Class,,20000,Semi-Auto,11312,Petrol,,45.6,1.3
 GLE Class,,47499,Semi-Auto,5509,Diesel,145,,3.0
 SL CLASS,2019,47789,Semi-Auto,2000,Petrol,150,36.7,
 C Class,2017,27799,Semi-Auto,,Petrol,150,43.5,2.0
 B Class,2019,22999,Semi-Auto,,Diesel,145,55.4,2.0
,,32249,Automatic,,Petrol,325,31.7,
 E Class,,18399,Semi-Auto,32397,Diesel,125,56.5,
 C Class,2019,26099,Semi-Auto,,Petrol,145,,
,2019,19799,Semi-Auto,14380,Petrol,,46.3,1.5
 C Class,2019,19799,Semi-Auto,14160,Petrol,145,46.3,
 C Class,2019,25549,Semi-Auto,15012,Diesel,145,61.4,
,2019,25699,Semi-Auto,11805,Petrol,145,47.1,
,2019,26399,Semi-Auto,9961,Diesel,145,61.4,2.0
 GLC Class,2019,31399,Semi-Auto,10254,Diesel,145,41.5,2.1
 C Class,2019,23549,Semi-Auto,,Petrol,145,,1.5
 E Class,,35699,Semi-Auto,8813,Diesel,,,3.0
 GLE Class,2019,47300,Semi-Auto,9840,Diesel,145,,3.0
,2019,25500,Semi-Auto,7000,Diesel,,64.2,2.0
 C Class,2016,30500,Automatic,18648,Petrol,,34.0,3.0
,2019,37000,Semi-Auto,,Diesel,145,57.7,2.0
 GLC Class,2019,32000,Semi-Auto,,Diesel,145,44.8,
 GLC Class,2019,32500,Semi-Auto,,Diesel,145,,2.0
 GLC Class,2019,31400,Semi-Auto,7670,Diesel,145,44.8,2.0
 GLC Class,2019,32500,Semi-Auto,,Diesel,145,44.8,2.0
 CL Class,2020,27500,Semi-Auto,100,Petrol,,45.6,
 GLC Class,2019,35000,Semi-Auto,3806,Diesel,145,56.5,2.1
,2019,31400,Semi-Auto,100,Diesel,145,64.2,2.0
 GLE Class,2020,59000,Semi-Auto,,Diesel,145,32.5,3.0
,,22200,Semi-Auto,4020,Diesel,,65.7,1.5
 C Class,,18510,Semi-Auto,27573,Diesel,30,64.2,2.1
 SL CLASS,2019,31200,Semi-Auto,50,Petrol,145,,2.0
,2019,37000,Automatic,1600,Petrol,145,33.7,2.0
 GLC Class,2019,35495,Semi-Auto,382,Diesel,,44.8,2.0
,,31500,Automatic,9000,Diesel,,44.8,2.0
 C Class,,25299,Semi-Auto,,Petrol,,46.3,1.5
 C Class,2019,25399,Semi-Auto,13654,Petrol,145,47.1,1.5
 C Class,,20849,Semi-Auto,,Diesel,,61.4,
 GLA Class,2019,23149,Semi-Auto,13136,Diesel,145,67.3,
 E Class,2019,36699,Automatic,5745,Hybrid,135,188.3,2.0
,2019,25699,Semi-Auto,,Petrol,145,45.6,1.5
,2017,21599,Semi-Auto,14065,Diesel,145,,2.1
 C Class,2019,28499,Semi-Auto,,Petrol,,41.5,2.0
,,27899,Semi-Auto,11562,Diesel,125,,2.1
,2017,22099,Semi-Auto,22645,Diesel,145,,2.0
 GLA Class,2017,20799,Semi-Auto,15368,Diesel,,56.5,
 SL CLASS,,48799,Automatic,313,Petrol,145,36.7,
 GLA Class,2017,21099,Semi-Auto,20000,Diesel,145,56.6,2.1
,2019,30149,Semi-Auto,10837,Diesel,145,54.3,2.0
 C Class,2019,33199,Automatic,3268,Petrol,145,42.2,2.0
 C Class,2019,26799,Semi-Auto,,Diesel,,58.9,1.6
 C Class,2019,25199,Semi-Auto,4292,Petrol,,44.1,1.5
 E Class,,32499,Automatic,5683,Diesel,145,,2.0
,2019,35199,Automatic,4048,Diesel,,56.5,2.1
 GLE Class,,49399,Automatic,5432,Diesel,145,36.7,3.0
 C Class,,25199,Semi-Auto,5910,Petrol,,,
 A Class,2019,22899,Automatic,442,Diesel,145,62.8,1.5
 C Class,2019,27699,Automatic,,Diesel,,60.1,
 C Class,2019,30999,Semi-Auto,,Petrol,145,,2.0
,2019,34500,Semi-Auto,3000,Diesel,145,70.6,
 GLC Class,,44000,Semi-Auto,2900,Petrol,145,31.7,2.0
 E Class,2019,33350,Semi-Auto,3692,Diesel,,45.6,2.0
