,id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,reg_address_province,fact_address_province,postal_address_province,fl_presence_fl,own_auto
8472,106810036.0,46.0,0.0,Среднее специальное,Состою в браке,0.0,1.0,2.0,1.0,Пермская область,Пермская область,Пермская область,0.0,1.0
8473,106808986.0,25.0,0.0,Среднее специальное,Состою в браке,1.0,2.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,1.0
8474,106804811.0,33.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,1.0,0.0
8475,106810032.0,29.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Калужская область,Калужская область,Калужская область,1.0,0.0
8476,106816597.0,58.0,1.0,Среднее,Не состоял в браке,0.0,0.0,1.0,2.0,Ленинградская область,Ленинградская область,Ленинградская область,0.0,0.0
8477,106814548.0,43.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Чувашия,Чувашия,Чувашия,0.0,1.0
8478,106810015.0,42.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,0.0,0.0
8479,106811997.0,60.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,1.0,2.0,Татарстан,Татарстан,Татарстан,1.0,0.0
8480,106815028.0,58.0,1.0,Среднее,Состою в браке,3.0,0.0,2.0,2.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,0.0
8481,106815377.0,26.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Читинская область,Читинская область,Читинская область,1.0,1.0
8482,106812021.0,52.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,1.0,0.0
8483,106809658.0,50.0,0.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Новосибирская область,Новосибирская область,Новосибирская область,0.0,0.0
8484,106809434.0,36.0,0.0,Среднее специальное,Состою в браке,3.0,3.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
8485,106810624.0,39.0,0.0,Среднее специальное,Состою в браке,2.0,1.0,2.0,1.0,Мордовская республика,Мордовская республика,Мордовская республика,1.0,0.0
8486,106804646.0,59.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Омская область,Омская область,Омская область,0.0,0.0
8487,106809625.0,42.0,0.0,Среднее специальное,Гражданский брак,3.0,2.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,0.0,0.0
8488,106812544.0,35.0,1.0,Высшее,Разведен(а),1.0,1.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
8489,106813034.0,41.0,1.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Кировская область,Кировская область,Кировская область,1.0,0.0
8490,106808642.0,24.0,0.0,Неоконченное высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Липецкая область,Липецкая область,Липецкая область,1.0,0.0
8491,106815506.0,55.0,0.0,Неоконченное высшее,Состою в браке,1.0,1.0,2.0,2.0,Карелия,Карелия,Карелия,1.0,1.0
8492,106808582.0,41.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Тамбовская область,Тамбовская область,Тамбовская область,0.0,0.0
8493,106818533.0,31.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Владимирская область,Владимирская область,Владимирская область,0.0,0.0
8494,106815389.0,58.0,0.0,Высшее,Разведен(а),2.0,0.0,2.0,1.0,Рязанская область,Рязанская область,Рязанская область,1.0,0.0
8495,106805914.0,34.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Владимирская область,Владимирская область,Владимирская область,1.0,0.0
8496,106817779.0,61.0,1.0,Среднее,Состою в браке,1.0,0.0,1.0,2.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,0.0
8497,106814978.0,58.0,1.0,Неполное среднее,Состою в браке,2.0,0.0,1.0,2.0,Ярославская область,Ярославская область,Ярославская область,1.0,0.0
8498,106810238.0,36.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,0.0,0.0
8499,106804819.0,51.0,1.0,Среднее специальное,Разведен(а),2.0,0.0,2.0,1.0,Коми,Коми,Коми,0.0,0.0
8500,106814802.0,56.0,1.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
8501,106809110.0,31.0,1.0,Высшее,Гражданский брак,2.0,2.0,2.0,1.0,Ленинградская область,Ленинградская область,Ленинградская область,1.0,0.0
8502,106805968.0,48.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,0.0,0.0
8503,106805965.0,37.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
8504,106814535.0,39.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,1.0
8505,106811051.0,45.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,0.0,0.0
8506,106816992.0,62.0,1.0,Среднее специальное,Вдовец/Вдова,0.0,0.0,2.0,2.0,Волгоградская область,Волгоградская область,Волгоградская область,1.0,0.0
8507,106816933.0,29.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Магаданская область,Магаданская область,Магаданская область,1.0,0.0
8508,106806677.0,27.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Самарская область,Самарская область,Самарская область,1.0,0.0
8509,106806701.0,47.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Орловская область,Орловская область,Орловская область,0.0,1.0
